所属概念数量,market_code,code,所属概念,股票代码
10,33,002647,芯片概念;东数西算(算力);跨境支付(CIPS);移动支付;区块链;云计算;互联网金融;数字货币;深股通;摘帽,002647.SZ
21,33,000533,智能电网;抽水蓄能;东数西算(算力);风电;百度概念;充电桩;数据中心(AIDC);阿里巴巴概念;水利;超超临界发电;数字经济;核电;光伏概念;储能;海工装备;可控核聚变;粤港澳大湾区;比亚迪概念;中芯国际概念;深股通;融资融券,000533.SZ
9,33,002099,染料;生物疫苗;减肥药;肝炎概念;仿制药一致性评价;创新药;人民币贬值受益;深股通;融资融券,002099.SZ
8,33,000031,物业管理;新型城镇化;国企改革;证金持股;央企国企改革;粤港澳大湾区;深股通;融资融券,000031.SZ
9,33,002328,液冷服务器;数据中心(AIDC);新能源汽车;特斯拉概念;储能;长三角一体化;创投;一带一路;融资融券,002328.SZ
6,17,600727,化肥;钛白粉概念;磷化工;水泥概念;国企改革;2026一季报预增,600727.SH
7,33,002795,股权转让(并购重组);人民币贬值受益;光伏概念;医疗器械概念;TOPCON电池;民营医院;BC电池,002795.SZ
8,33,002613,建筑节能;苹果概念;装配式建筑;光伏概念;高铁;钙钛矿电池;高端装备;一带一路,002613.SZ
11,17,600540,粮食概念;土地流转;农业种植;建筑节能;新疆振兴;乡村振兴;西部大开发;冷链物流;统一大市场;国企改革;风电,600540.SH
17,33,002426,AI PC;新型工业化;小米概念;消费电子概念;苹果概念;新能源汽车;特斯拉概念;华为概念;PET铜箔;智能穿戴;AI眼镜;人民币贬值受益;一体化压铸;锂电池概念;一带一路;深股通;融资融券,002426.SZ
6,17,600617,天然气;绿色电力;地下管网;国企改革;沪股通;融资融券,600617.SH
36,33,000727,电子纸;MicroLED概念;MiniLED;虚拟现实;智能穿戴;汽车电子;富士康概念;云游戏;消费电子概念;华为概念;小米概念;PCB概念;无线耳机;信创;阿里巴巴概念;腾讯概念;AIGC概念;云办公;数字孪生;智慧城市;电子竞技;海峡两岸;AI应用;充电桩;智能家居;在线教育;数字经济;人民币贬值受益;家用电器;智能医疗;一带一路;跨境电商;中俄贸易概念;央企国企改革;国企改革;深股通,000727.SZ
10,33,301092,盐湖提锂;稀土永磁;净水概念;减肥药;专精特新;核污染防治;核电;污水处理;超超临界发电;融资融券,301092.SZ
33,33,301171,快手概念;小红书概念;AI视频;智谱AI;华为盘古;多模态AI;云计算;ChatGPT概念;抖音概念(字节概念);AIGC概念;拼多多概念;短剧游戏;虚拟数字人;百度概念;腾讯概念;阿里巴巴概念;AI智能体;数据要素;AI应用;移动支付;文化传媒概念;独角兽概念;华为概念;人工智能;DeepSeek概念;小米概念;跨境支付(CIPS);创投;人民币贬值受益;跨境电商;西部大开发;深股通;融资融券,301171.SZ
8,17,688096,超导概念;东数西算(算力);人工智能;云计算;DeepSeek概念;污水处理;算力租赁;融资融券,688096.SH
32,17,603232,电子身份证;华为鲲鹏;数据安全;数字货币;网络安全;信创;云办公;云计算;智慧政务;鸿蒙概念;Web3.0;AI智能体;量子科技;阿里巴巴概念;区块链;移动支付;百度概念;车联网(车路协同);华为概念;DeepSeek概念;人工智能;智慧城市;MCU芯片;军工信息化;汽车芯片;低空经济;芯片概念;无人机;军工;专精特新;一带一路;新疆振兴,603232.SH
18,17,688595,汽车芯片;MCU芯片;芯片概念;AI PC;AI眼镜;星闪概念;消费电子概念;传感器;华为概念;物联网;小米概念;鸿蒙概念;专精特新;无人机;机器人概念;锂电池概念;沪股通;融资融券,688595.SH
23,33,300968,智能家居;华为概念;MR(混合现实);虚拟现实;小米概念;粤港澳大湾区;机器人概念;智能音箱;智能穿戴;无人机;新型烟草(电子烟);AI手机;人民币贬值受益;消费电子概念;卫星导航;AI眼镜;商业航天;柔性屏(折叠屏);医美概念;富士康概念;一带一路;深股通;融资融券,300968.SZ
4,33,001335,染料;人民币贬值受益;一带一路;融资融券,001335.SZ
22,33,300454,云办公;数据安全;云计算;信创;ChatGPT概念;智慧政务;网络安全;算力租赁;中国AI 50;AI智能体;AI应用;东数西算(算力);英伟达概念;DeepSeek概念;人工智能;物联网;数据中心(AIDC);机器人概念;粤港澳大湾区;2025年报预增;融资融券;深股通,300454.SZ
33,33,300598,华为欧拉;鸿蒙概念;信创;国产操作系统;AI智能体;AI应用;百度概念;智慧城市;DeepSeek概念;人工智能;物联网;星闪概念;独角兽概念;虚拟现实;华为概念;工业互联网;无人驾驶;水利;长安汽车概念;机器视觉;英伟达概念;机器人概念;智能家居;华为汽车;智能座舱;小米概念;比亚迪概念;AI手机;智能穿戴;华为海思概念股;汽车电子;深股通;融资融券,300598.SZ
10,33,300647,智慧灯杆;消费电子概念;锂电池概念;智慧城市;液冷服务器;5G;动力电池回收;数据中心(AIDC);跨境电商;一带一路,300647.SZ
35,33,300638,阿里巴巴概念;移动支付;东数西算(算力);AI智能体;区块链;车联网(车路协同);毫米波雷达;物联网;人工智能;DeepSeek概念;机器视觉;卫星导航;商业航天;工业互联网;智能座舱;人形机器人;低空经济;机器人概念;智能电网;5G;汽车电子;海峡两岸;WiFi 6;AI眼镜;粤港澳大湾区;新能源汽车;消费电子概念;虚拟电厂;比亚迪概念;专精特新;人民币贬值受益;宠物经济;股权转让(并购重组);深股通;融资融券,300638.SZ
14,33,300430,工业大麻;ST板块;脑机接口;消毒剂;合成生物;三胎概念;养老概念;AI应用;京津冀一体化;DeepSeek概念;医疗器械概念;智能物流;新型工业化;专精特新,300430.SZ
20,17,688229,云计算;数据安全;华为鲲鹏;信创;东数西算(算力);抖音概念(字节概念);腾讯概念;阿里巴巴概念;百度概念;鸿蒙概念;数据要素;AI应用;数据中心(AIDC);华为概念;DeepSeek概念;数字经济;人工智能;互联网金融;工业互联网;融资融券,688229.SH
9,17,603856,地下管网;新疆振兴;水利;乡村振兴;新型城镇化;抽水蓄能;一带一路;氢能源;军工,603856.SH
22,33,300071,AI视频;小红书概念;Web3.0;AI语料;虚拟数字人;AIGC概念;ChatGPT概念;抖音概念(字节概念);多模态AI;百度概念;元宇宙;腾讯概念;文化传媒概念;AI应用;数据要素;数字经济;人工智能;DeepSeek概念;华为概念;京津冀一体化;比亚迪概念;深股通,300071.SZ
4,33,301290,血氧仪;医疗器械概念;重组蛋白;融资融券,301290.SZ
13,33,300774,金属铅;金属锌;金属铜;小金属概念;盐湖提锂;专精特新;DeepSeek概念;污水处理;水利;净水概念;京津冀一体化;PPP概念;融资融券,300774.SZ
38,17,688039,AI视频;华为昇腾;AI语料;华为欧拉;华为鲲鹏;云计算;多模态AI;Web3.0;智慧政务;信创;AIGC概念;阿里巴巴概念;虚拟数字人;腾讯概念;鸿蒙概念;AI应用;元宇宙;人脸识别;文化传媒概念;虚拟现实;人工智能;DeepSeek概念;星闪概念;脑机接口;安防;英伟达概念;AI PC;卫星导航;低空经济;人形机器人;智能座舱;机器人概念;专精特新;无人机;商业航天;比亚迪概念;沪股通;融资融券,688039.SH
3,17,603605,共同富裕示范区;沪股通;融资融券,603605.SH
3,33,000691,锂电池概念;西部大开发;摘帽,000691.SZ
10,17,600863,超超临界发电;煤炭概念;绿色电力;高股息精选;沪股通;融资融券;风电;央企国企改革;国企改革;西部大开发,600863.SH
12,33,002859,PET铜箔;消费电子概念;超导概念;可控核聚变;专精特新;锂电池概念;宁德时代概念;固态电池;一带一路;深股通;PCB概念;融资融券,002859.SZ
14,151,920476,芯片概念;核电;绿色电力;2025年报预增;医疗器械概念;鸿蒙概念;食品安全;融资融券;回购增持再贷款概念;储能;宠物经济;专精特新;高端装备;人工智能,920476.BJ
6,33,300668,ERP概念;数据确权;华为概念;AIGC概念;新型城镇化;股权转让(并购重组),300668.SZ
15,17,600956,天然气;碳交易;绿色电力;抽水蓄能;钒电池;风电;氢能源;国企改革;京津冀一体化;DeepSeek概念;储能;AI智能体;光伏概念;融资融券;沪股通,600956.SH
4,151,920832,环氧丙烷;氢能源;融资融券;煤化工概念,920832.BJ
18,17,688079,MicroLED概念;富士康概念;光刻机;苹果概念;先进封装;MR(混合现实);消费电子概念;第三代半导体;AI眼镜;5G;智能穿戴;芯片概念;传感器;虚拟现实;华为概念;专精特新;无人机;融资融券,688079.SH
5,33,002234,养鸡;生态农业;预制菜;生物质能发电;融资融券,002234.SZ
20,151,920953,AI应用;华为鲲鹏;信创;云计算;在线教育;人脸识别;智能物流;机器人概念;智慧政务;数据要素;物联网;融资融券;AIGC概念;DeepSeek概念;数据安全;人工智能;鸿蒙概念;数字经济;AI智能体;华为昇腾,920953.BJ
5,17,603201,专精特新;跨境电商;人民币贬值受益;比亚迪概念;新能源汽车,603201.SH
8,33,300093,ST板块;HJT电池;钙钛矿电池;建筑节能;西部大开发;光伏建筑一体化;算力租赁;光伏概念,300093.SZ
21,33,301189,英伟达概念;智能音箱;消费电子概念;无线耳机;汽车电子;星闪概念;算力租赁;腾讯概念;专精特新;人脸识别;物联网;机器人概念;智能家居;车联网(车路协同);鸿蒙概念;宠物经济;人工智能;人民币贬值受益;虚拟数字人;跨境电商;融资融券,301189.SZ
2,33,001225,水泥概念;一带一路,001225.SZ
11,33,300611,长安汽车概念;人形机器人;机器人概念;比亚迪概念;新能源汽车;专精特新;特斯拉概念;军工;航空发动机;深股通;股权转让(并购重组),300611.SZ
5,33,002982,养鸡;猪肉;预制菜;冷链物流;乡村振兴,002982.SZ
24,33,300020,家庭医生;ST板块;共同富裕示范区;智慧城市;数字乡村;数字经济;创投;数字孪生;智能医疗;车联网(车路协同);人工智能;机器人概念;数据要素;ETC;区块链;智慧政务;无人驾驶;元宇宙;百度概念;华为鲲鹏;阿里巴巴概念;华为概念;东数西算(算力);数据中心(AIDC),300020.SZ
11,17,600395,煤炭概念;超超临界发电;绿色电力;风电;国企改革;参股券商;西部大开发;沪股通;融资融券;回购增持再贷款概念;2025年报预增,600395.SH
20,33,001896,抽水蓄能;超超临界发电;虚拟电厂;绿色电力;风电;光伏建筑一体化;煤炭概念;东数西算(算力);充电桩;数据中心(AIDC);碳中和;储能;华为概念;工业互联网;国企改革;人工智能;深股通;融资融券;创投;智能物流,001896.SZ
3,33,300196,PCB概念;光伏概念;深股通,300196.SZ
4,17,688057,专精特新;机器人概念;污水处理;融资融券,688057.SH
24,17,688500,小红书概念;AI语料;虚拟数字人;人形机器人;算力租赁;智慧政务;抖音概念(字节概念);AI智能体;AIGC概念;AI应用;阿里巴巴概念;烟草;数据要素;数字乡村;数字经济;机器人概念;人工智能;华为概念;智慧城市;DeepSeek概念;东数西算(算力);数据中心(AIDC);乡村振兴;融资融券,688500.SH
7,33,002535,蚂蚁集团概念;安防;高端装备;燃料电池;军工;储能;煤炭概念,002535.SZ
22,33,300609,华为鲲鹏;智慧政务;信创;多模态AI;数据安全;算力租赁;腾讯概念;AI语料;AI智能体;数据要素;AI应用;ChatGPT概念;互联网金融;东数西算(算力);DeepSeek概念;人工智能;数字经济;华为概念;虚拟现实;数据中心(AIDC);苹果概念;股权转让(并购重组),300609.SZ
9,17,605196,海工装备;一带一路;回购增持再贷款概念;光伏概念;人民币贬值受益;中俄贸易概念;智能电网;工业互联网;沪股通,605196.SH
12,17,601898,中字头股票;煤炭概念;煤化工概念;化肥;同花顺中特估100;高股息精选;证金持股;国企改革;央企国企改革;乡村振兴;沪股通;融资融券,601898.SH
21,33,300245,财税数字化;华为鲲鹏;华为昇腾;智慧政务;ChatGPT概念;区块链;数据要素;人脸识别;东数西算(算力);信创;阿里巴巴概念;国产操作系统;智慧城市;数字经济;互联网金融;数据中心(AIDC);ST板块;华为概念;长三角一体化;5G;机器人概念,300245.SZ
27,151,920021,AI视频;京津冀一体化;先进封装;AI应用;6G概念;卫星导航;冰雪产业;体育产业;商业航天;虚拟数字人;芯片概念;5G;足球概念;AIGC概念;DeepSeek概念;AI智能体;智能穿戴;知识产权保护;毫米波雷达;短剧游戏;文化传媒概念;低空经济;军民融合;军工;腾讯概念;人工智能;融资融券,920021.BJ
4,17,600665,物业管理;水利;西部大开发;国企改革,600665.SH
13,17,603683,人形机器人;机器人概念;创投;AI手机;锂电池概念;固态电池;新能源汽车;宁德时代概念;传感器;石墨烯;柔性屏(折叠屏);消费电子概念;沪股通,603683.SH
14,33,300568,钠离子电池;固态电池;宁德时代概念;锂电池概念;储能;比亚迪概念;新能源汽车;回购增持再贷款概念;氢能源;机器人概念;芯片概念;DeepSeek概念;融资融券;深股通,300568.SZ
6,33,000608,租售同权;物业管理;西部大开发;粤港澳大湾区;摘帽;股权转让(并购重组),000608.SZ
22,33,300173,数字经济;ST板块;数据要素;国企改革;粤港澳大湾区;高端装备;网络安全;新型工业化;储能;锂电池概念;新能源汽车;机器视觉;华为概念;宁德时代概念;石墨烯;钠离子电池;固态电池;数据中心(AIDC);算力租赁;无线耳机;消费电子概念;先进封装,300173.SZ
5,17,600971,煤炭概念;高股息精选;国企改革;沪股通;融资融券,600971.SH
21,33,300085,华为鲲鹏;数据确权;信创;数字货币;百度概念;互联网金融;语音技术;数据要素;区块链;AI应用;人工智能;华为概念;机器人概念;5G;碳中和;粤港澳大湾区;跨境电商;参股券商;深股通;股权转让(并购重组);融资融券,300085.SZ
28,33,300058,快手概念;小红书概念;智谱AI;Web3.0;抖音概念(字节概念);ChatGPT概念;短剧游戏;AIGC概念;百度概念;虚拟数字人;腾讯概念;阿里巴巴概念;元宇宙;AI智能体;AI应用;文化传媒概念;NFT概念;在线教育;虚拟现实;DeepSeek概念;人工智能;华为概念;职业教育;网红经济;创投;跨境电商;深股通;融资融券,300058.SZ
30,33,300975,存储芯片;MCU芯片;汽车芯片;AI眼镜;芯片概念;汽车电子;消费电子概念;毫米波雷达;东数西算(算力);数据中心(AIDC);液冷服务器;抖音概念(字节概念);物联网;百度概念;海峡两岸;无人机;比亚迪概念;宁德时代概念;2025年报预增;低空经济;新能源汽车;机器人概念;创投;智能物流;飞行汽车(eVTOL);一带一路;跨境电商;统一大市场;深股通;融资融券,300975.SZ
27,17,603466,AI视频;文化传媒概念;手机游戏;IP经济(谷子经济);NFT概念;虚拟数字人;数字孪生;元宇宙;百度概念;抖音概念(字节概念);AIGC概念;网红经济;数据要素;ChatGPT概念;人形机器人;数字经济;虚拟现实;机器人概念;空间计算;DeepSeek概念;华为概念;旅游概念;MR(混合现实);商业航天;乡村振兴;融资融券;沪股通,603466.SH
