股票代码,所属概念数量,所属概念,code,market_code
688722.SH,11,大飞机;商业航天;人形机器人;机器人概念;军工;专精特新;医疗器械概念;海工装备;国企改革;央企国企改革;融资融券,688722,17
002173.SZ,15,脑机接口;高压氧舱;华为昇腾;人工智能;智能医疗;DeepSeek概念;养老概念;医疗器械概念;医美概念;民营医院;眼科医疗;三胎概念;共同富裕示范区;深股通;融资融券,002173,33
002801.SZ,14,人形机器人;新能源汽车;机器人概念;储能;无线充电;人民币贬值受益;锂电池概念;数据中心;无人机;低空经济;2025年报预增;军工;冷链物流;深股通,002801,33
300237.SZ,19,股权转让(并购重组);特色小镇;ST板块;旅游概念;新型城镇化;PPP概念;垃圾分类;长安汽车概念;乡村振兴;固废处理;农业种植;国企改革;汽车热管理;新能源汽车;比亚迪概念;充电桩;储能;军工;氢能源,300237,33
002952.SZ,13,电子纸;智能家居;家用电器;充电桩;虚拟现实;柔性屏(折叠屏);人民币贬值受益;数字经济;数字货币;智能穿戴;汽车电子;新能源汽车;消费电子概念,002952,33
000523.SZ,10,广东自贸区;啤酒概念;物业管理;代糖概念;国企改革;创投;粤港澳大湾区;工业互联网;股权转让(并购重组);深股通,000523,33
603170.SH,2,预制菜;沪股通,603170,17
603999.SH,12,文化传媒概念;知识产权保护;IP经济(谷子经济);NFT概念;在线教育;腾讯概念;数据要素;参股保险;农村电商;参股券商;国企改革;西部大开发,603999,17
601177.SH,14,减速器;人形机器人;机器人概念;农机;工业互联网;军工;军民融合;核电;风电;海工装备;参股银行;国企改革;融资融券;沪股通,601177,17
600843.SH,8,低空经济;碳纤维;机器人概念;工业互联网;新型工业化;比亚迪概念;沪股通;融资融券,600843,17
002716.SZ,11,金属铅;金属锌;黄金概念;金属铜;小金属概念;金属回收;2025年报预增;回购增持再贷款概念;国企改革;深股通;融资融券,002716,33
300894.SZ,6,创投;家用电器;机器人概念;人形机器人;深股通;融资融券,300894,33
002299.SZ,8,养鸡;预制菜;参股银行;食品安全;海峡两岸;2025年报预增;深股通;融资融券,002299,33
600655.SH,15,黄金概念;小金属概念;预制菜;白酒概念;IP经济(谷子经济);旅游概念;冰雪产业;宠物经济;跨境电商;蚂蚁集团概念;体育产业;绿色电力;沪股通;融资融券;培育钻石,600655,17
002670.SZ,7,期货概念;参股券商;区块链;国企改革;深股通;股权转让(并购重组);融资融券,002670,33
301353.SZ,6,跨境电商;人民币贬值受益;专精特新;减速器;锂电池概念;融资融券,301353,33
603933.SH,18,人形机器人;新型工业化;工业母机;MCU芯片;汽车电子;机器人概念;消费电子概念;海峡两岸;无人机;物联网;福建自贸区;新能源汽车;智能家居;芯片概念;工业互联网;存储芯片;数字经济;储能,603933,17
301238.SZ,16,钠离子电池;固态电池;锂电池概念;宁德时代概念;有机硅概念;新能源汽车;储能;超级电容;2025年报预增;高压快充;汽车热管理;无人机;国企改革;股权转让(并购重组);深股通;融资融券,301238,33
920971.BJ,8,存储芯片;先进封装;商业航天;芯片概念;专精特新;融资融券;光伏概念;锂电池概念,920971,151
920098.BJ,14,无人机;液冷服务器;低空经济;商业航天;新疆振兴;专精特新;高端装备;煤炭概念;高铁;风电;军工;军民融合;融资融券;西部大开发,920098,151
002688.SZ,11,动物疫苗;禽流感;宠物经济;合成生物;代糖概念;粮食概念;污水处理;玉米;西部大开发;人工智能;深股通,002688,33
300107.SZ,6,染料;飞行汽车(eVTOL);低空经济;京津冀一体化;雄安新区;深股通,300107,33
301083.SZ,13,新型城镇化;人脸识别;安防;专精特新;机器人概念;工业互联网;智慧城市;车联网(车路协同);充电桩;人工智能;数字经济;DeepSeek概念;融资融券,301083,33
688576.SH,4,医疗器械概念;专精特新;西部大开发;融资融券,688576,17
688310.SH,4,医疗器械概念;专精特新;高端装备;融资融券,688310,17
002989.SZ,6,芯片概念;新型城镇化;粤港澳大湾区;人工智能;国企改革;深股通,002989,33
300443.SZ,8,海工装备;军工;风电;2025年报预增;减速器;创投;融资融券;深股通,300443,33
600396.SH,9,碳交易;碳中和;绿色电力;超超临界发电;国企改革;风电;氢能源;央企国企改革;海工装备,600396,17
600377.SH,3,国企改革;沪股通;融资融券,600377,17
603348.SH,10,一体化压铸;两轮车;机器人概念;华为汽车;新能源汽车;特斯拉概念;比亚迪概念;飞行汽车(eVTOL);融资融券;沪股通,603348,17
000813.SZ,16,养老概念;CRO概念;减肥药;合成生物;民营医院;NMN概念;创新药;医美概念;重组蛋白;仿制药一致性评价;工业大麻;生物疫苗;西部大开发;国企改革;深股通;融资融券,000813,33
300504.SZ,14,虚拟现实;智能家居;物联网;WiFi 6;星闪概念;AI眼镜;5G;华为概念;华为海思概念股;鸿蒙概念;光纤概念;商业航天;F5G概念;西部大开发,300504,33
603527.SH,6,锂电池概念;3D打印;固态电池;新能源汽车;高端装备;融资融券,603527,17
605378.SH,6,锂电池概念;共同富裕示范区;工业互联网;人民币贬值受益;长三角一体化;沪股通,605378,17
002574.SZ,11,C2M概念;IP经济(谷子经济);黄金概念;共同富裕示范区;小金属概念;参股银行;HJT电池;TOPCON电池;光伏概念;租售同权;融资融券,002574,33
688296.SH,14,人工智能;数据要素;数字孪生;DeepSeek概念;物联网;水利;地下管网;净水概念;华为概念;数据中心;污水处理;专精特新;回购增持再贷款概念;融资融券,688296,17
600419.SH,4,乳业;国企改革;新疆振兴;西部大开发,600419,17
603998.SH,10,仿制药一致性评价;流感;创新药;肝炎概念;眼科医疗;合成生物;民营医院;三胎概念;工业大麻;养老概念,603998,17
000625.SZ,31,网约车;证金持股;智能物流;车联网(车路协同);长安汽车概念;兵装重组概念;国企改革;华为汽车;无人驾驶;换电概念;DeepSeek概念;西部大开发;低空经济;飞行汽车(eVTOL);智能座舱;一带一路;机器人概念;腾讯概念;燃料电池;央企国企改革;新能源汽车;华为概念;动力电池回收;人形机器人;俄乌冲突概念;深股通;融资融券;固态电池;锂电池概念;宁德时代概念;股权转让(并购重组),000625,33
002263.SZ,12,石墨烯;光伏概念;比亚迪概念;新能源汽车;特高压;国企改革;共同富裕示范区;柔性直流输电;PET铜箔;军工;深股通;融资融券,002263,33
688618.SH,32,WiFi 6;5G;网络安全;华为概念;芯片概念;人工智能;光纤概念;物联网;新型工业化;安防;专精特新;智慧灯杆;智慧城市;DeepSeek概念;工业互联网;车联网(车路协同);换电概念;星闪概念;数字经济;智能电网;无人驾驶;高铁;机器人概念;粤港澳大湾区;水利;储能;充电桩;海工装备;智能物流;风电;一带一路;融资融券,688618,17
001356.SZ,5,跨境电商;可降解塑料;人民币贬值受益;深股通;融资融券,001356,33
300892.SZ,5,网红经济;乳业;三胎概念;啤酒概念;融资融券,300892,33
600444.SH,16,光热发电;海工装备;核电;可控核聚变;水利;氢能源;机器人概念;污水处理;数据中心;芯片概念;锂电池概念;央企国企改革;动力电池回收;国企改革;盐湖提锂;金属回收,600444,17
603809.SH,23,减速器;人形机器人;成飞概念;大飞机;航空发动机;商业航天;卫星导航;军民融合;华为汽车;无人机;军工;机器人概念;特斯拉概念;小米汽车;长安汽车概念;比亚迪概念;新能源汽车;专精特新;高铁;水利;西部大开发;融资融券;沪股通,603809,17
688469.SH,22,汽车芯片;MCU芯片;中芯国际概念;第三代半导体;芯片概念;消费电子概念;MicroLED概念;AI眼镜;传感器;5G;比亚迪概念;新能源汽车;光伏概念;机器人概念;无人驾驶;数据中心;储能;充电桩;智能电网;特高压;沪股通;融资融券,688469,17
600287.SH,10,跨境电商;参股银行;参股券商;参股保险;国企改革;期货概念;一带一路;数字经济;人民币贬值受益;摘帽,600287,17
000657.SZ,21,金属钴;小金属概念;金属铜;金属回收;PCB概念;海南自贸区;光伏概念;可控核聚变;雅下水电概念;工业母机;高端装备;军工;国企改革;乡村振兴;医疗器械概念;创投;深股通;DeepSeek概念;股权转让(并购重组);中字头股票;融资融券,000657,33
002381.SZ,2,长三角一体化;养老概念,002381,33
600718.SH,43,DRG/DIP;财税数字化;AI智能体;AIGC概念;云计算;数据要素;区块链;智慧政务;百度概念;数据安全;华为昇腾;信创;DeepSeek概念;网络安全;互联网金融;数字货币;抖音概念(字节概念);智能医疗;数字经济;人工智能;独角兽概念;智慧城市;车联网(车路协同);养老概念;东数西算(算力);华为概念;食品安全;中国AI 50;AI应用;工业互联网;无人驾驶;医疗器械概念;机器人概念;智能座舱;参股保险;长安汽车概念;5G;比亚迪概念;汽车电子;新能源汽车;虚拟电厂;融资融券;沪股通,600718,17
001390.SZ,6,参股银行;注册制次新股;专精特新;深股通;新股与次新股;融资融券,001390,33
603116.SH,2,C2M概念;跨境电商,603116,17
300445.SZ,6,商业航天;高端装备;芯片概念;传感器;物联网;特斯拉概念,300445,33
688057.SH,4,污水处理;专精特新;机器人概念;融资融券,688057,17
001211.SZ,5,露营经济;三胎概念;跨境电商;预制菜;IP经济(谷子经济),001211,33
300830.SZ,34,智谱AI;多模态AI;华为鲲鹏;ChatGPT概念;AI智能体;智慧政务;信创;数据要素;百度概念;鸿蒙概念;区块链;DeepSeek概念;职业教育;人脸识别;互联网金融;数字经济;人工智能;军工信息化;车联网(车路协同);华为概念;工业互联网;军工;电力物联网;碳交易;新型工业化;AI应用;换电概念;智能电网;核电;充电桩;风电;超超临界发电;特高压;虚拟电厂,300830,33
688363.SH,7,重组蛋白;创新药;医美概念;合成生物;2025年报预增;沪股通;融资融券,688363,17
603517.SH,3,预制菜;ST板块;冷链物流,603517,22
300440.SZ,15,数字孪生;高铁;专精特新;机器人概念;军工;职业教育;无人驾驶;人工智能;虚拟现实;智能物流;2025年报预增;储能;AI智能体;西部大开发;深股通,300440,33
601633.SH,19,证金持股;同花顺漂亮100;两轮车;雄安新区;燃料电池;氢能源;车联网(车路协同);同花顺出海50;无人驾驶;机器人概念;新能源汽车;沪股通;融资融券;DeepSeek概念;智能座舱;华为概念;固态电池;宁德时代概念;MCU芯片,601633,17
688416.SH,10,存储芯片;MCU芯片;中芯国际概念;芯片概念;消费电子概念;小米概念;语音技术;人工智能;回购增持再贷款概念;融资融券,688416,17
600551.SH,11,文化传媒概念;托育服务;在线教育;数字经济;人工智能;创投;参股券商;国企改革;AI应用;沪股通;融资融券,600551,17
600088.SH,8,文化传媒概念;虚拟数字人;旅游概念;乡村振兴;国企改革;融资融券;沪股通;中字头股票,600088,17
002979.SZ,14,人形机器人;新型工业化;小米概念;机器人概念;比亚迪概念;富士康概念;华为概念;芯片概念;低空经济;专精特新;高端装备;宁德时代概念;光伏概念;深股通,002979,33
002489.SZ,15,参股银行;露营经济;跨境电商;体育产业;旅游概念;共同富裕示范区;C2M概念;长三角一体化;创投;一带一路;人民币贬值受益;独角兽概念;机器人概念;深股通;融资融券,002489,33
000935.SZ,9,CRO概念;职业教育;减肥药;创投;西部大开发;辅助生殖;水泥概念;深股通;融资融券,000935,33
002841.SZ,20,星闪概念;车联网(车路协同);智能座舱;智能家居;人工智能;智能穿戴;DeepSeek概念;小米概念;机器人概念;智慧政务;家用电器;在线教育;AI眼镜;AIGC概念;汽车电子;云办公;物业管理;AI应用;深股通;融资融券,002841,33
000089.SZ,8,证金持股;深圳国企改革;跨境电商;国企改革;粤港澳大湾区;华为概念;深股通;融资融券,000089,33
603163.SH,5,中芯国际概念;富士康概念;芯片概念;海峡两岸;一带一路,603163,17
603278.SH,8,商业航天;人形机器人;海峡两岸;高端装备;一带一路;风电;绿色电力;生物质能发电,603278,17
001279.SZ,4,专精特新;固态电池;深股通;融资融券,001279,33
300674.SZ,32,数字货币;华为欧拉;跨境支付(CIPS);财税数字化;华为鲲鹏;ChatGPT概念;蚂蚁集团概念;Web3.0;MLOps概念;AI智能体;智谱AI;云计算;信创;鸿蒙概念;区块链;数据要素;虚拟数字人;互联网金融;百度概念;阿里巴巴概念;腾讯概念;抖音概念(字节概念);DeepSeek概念;人工智能;华为概念;京津冀一体化;创投;化债概念(AMC概念);数据中心;AI应用;融资融券;深股通,300674,33
002666.SZ,13,长安汽车概念;燃料电池;创投;新能源汽车;小米汽车;储能;比亚迪概念;特斯拉概念;汽车热管理;有机硅概念;职业教育;核电;金属回收,002666,33
300002.SZ,34,ChatGPT概念;AIGC概念;手机游戏;网络游戏;AI智能体;云计算;在线教育;智慧政务;数据安全;信创;网络安全;区块链;算力租赁;DeepSeek概念;人脸识别;人工智能;职业教育;东数西算(算力);数字经济;智慧城市;华为概念;数字孪生;物联网;工业互联网;数据中心;5G;创投;AI应用;机器人概念;电力物联网;智能电网;乡村振兴;深股通;融资融券,300002,33
300872.SZ,29,数字货币;华为欧拉;跨境支付(CIPS);信创;华为昇腾;智慧政务;互联网金融;华为鲲鹏;数据安全;云计算;区块链;数据要素;数字乡村;数字经济;AI智能体;华为概念;人工智能;阿里巴巴概念;DeepSeek概念;ChatGPT概念;腾讯概念;多模态AI;数据中心;创投;回购增持再贷款概念;西部大开发;AI应用;深股通;融资融券,300872,33
000716.SZ,16,粮食概念;农业种植;网红经济;乡村振兴;跨境电商;养老概念;PPP概念;国企改革;西部大开发;一带一路;新能源汽车;储能;锂电池概念;股权转让(并购重组);深股通;融资融券,000716,33
300491.SZ,12,高压快充;数据中心;智能电网;2025年报预增;充电桩;汽车电子;换电概念;储能;军工;新能源汽车;京津冀一体化;雄安新区,300491,33
000526.SZ,11,体育产业;职业教育;在线教育;DeepSeek概念;民营医院;人工智能;福建自贸区;海峡两岸;低空经济;回购增持再贷款概念;深股通,000526,33
