code,股票代码,所属概念,所属概念数量,market_code
301232,301232.SZ,航空发动机;商业航天;大飞机;无人机;低空经济;3D打印;核电;专精特新;工业互联网;机器人概念;风电;融资融券,12,33
688270,688270.SH,军工信息化;卫星导航;6G概念;商业航天;军民融合;军工;无人机;芯片概念;2025年报预增;ST板块,10,22
603050,603050.SH,智能电网;高压快充;虚拟电厂;充电桩;储能;光伏概念;雄安新区;金属回收;京津冀一体化;特斯拉概念;绿色电力;沪股通;融资融券,13,17
301356,301356.SZ,人民币贬值受益;3D打印;参股银行;融资融券,4,33
002353,002353.SZ,同花顺出海50;数据中心;核电;页岩气;海工装备;高端装备;一带一路;储能;天然气;中俄贸易概念;动力电池回收;锂电池概念;深股通;融资融券;回购增持再贷款概念;污水处理;土壤修复,17,33
688069,688069.SH,专精特新;数字孪生;人工智能;光伏概念;储能;水利;氢能源;碳中和;碳交易;融资融券,10,17
688516,688516.SH,BC电池;钙钛矿电池;TOPCON电池;光伏概念;高端装备;机器视觉;共封装光学(CPO);芯片概念;固态电池;储能;锂电池概念;沪股通;融资融券,13,17
688693,688693.SH,汽车芯片;第三代半导体;芯片概念;专精特新;新能源汽车;无人机;充电桩;智能电网;融资融券,9,17
301316,301316.SZ,财税数字化;云计算;信创;华为海思概念股;多模态AI;车联网(车路协同);阿里巴巴概念;AI智能体;百度概念;ChatGPT概念;5G;华为概念;数据要素;智能音箱;物联网;抖音概念(字节概念);小米概念;AI应用;智能穿戴;AIGC概念;芯片概念;虚拟现实;机器视觉;DeepSeek概念;人工智能;小米汽车;数字经济;智能医疗;小红书概念;互联网金融;股权转让(并购重组);深股通;融资融券,33,33
300385,300385.SZ,医疗废物处理;固废处理;ST板块;国企改革;专精特新,5,33
300870,300870.SZ,富士康概念;液冷服务器;WiFi 6;第三代半导体;消费电子概念;数据中心;无人机;华为概念;比亚迪概念;充电桩;海峡两岸;光伏概念;阿里巴巴概念;储能;智能家居;一带一路;深股通;融资融券,18,33
301666,301666.SZ,快手概念;小红书概念;腾讯概念;抖音概念(字节概念);数据中心;阿里巴巴概念;存储芯片;DeepSeek概念;百度概念;英伟达概念;专精特新;注册制次新股;新股与次新股;融资融券,14,33
688599,688599.SH,BC电池;TOPCON电池;HJT电池;钙钛矿电池;光伏概念;光伏建筑一体化;虚拟电厂;储能;商业航天;锂电池概念;绿色电力;氢能源;同花顺漂亮100;华为概念;DeepSeek概念;机器人概念;东数西算(算力);一带一路;智能家居;沪股通;融资融券,21,17
300165,300165.SZ,工业大麻;土壤修复;污水处理;食品安全;锂电池概念;医疗器械概念;专精特新;华为概念;摘帽,9,33
600885,600885.SH,智能电网;商业航天;数据中心;充电桩;特斯拉概念;飞行汽车(eVTOL);储能;光伏概念;汽车电子;低空经济;新能源汽车;华为概念;机器人概念;风电;宁德时代概念;物联网;福建自贸区;沪股通;融资融券,19,17
301225,301225.SZ,汽车热管理;PEEK材料;华为汽车;专精特新;车联网(车路协同);比亚迪概念;新能源汽车;医疗器械概念;燃料电池;氢能源;深股通;融资融券,12,33
688130,688130.SH,芯片概念;智能家居;血氧仪;储能;融资融券,5,17
301286,301286.SZ,成飞概念;军民融合;商业航天;军工;芯片概念;2025年报预增;宁德时代概念;医疗器械概念;华为概念;西部大开发;雅下水电概念;深股通;融资融券,13,33
603779,603779.SH,乡村振兴;白酒概念;农业种植,3,17
688020,688020.SH,PET铜箔;PCB概念;华为手机;先进封装;消费电子概念;5G;小米概念;专精特新;华为概念;稀土永磁;融资融券,11,17
688629,688629.SH,共封装光学(CPO);铜缆高速连接;5G;卫星导航;商业航天;数据中心;高压快充;无人机;比亚迪概念;军工;华为概念;新能源汽车;低空经济;机器人概念;阿里巴巴概念;腾讯概念;核电;高铁;西部大开发;国企改革;沪股通;融资融券,22,17
002202,002202.SZ,商业航天;柔性直流输电;特高压;智能电网;海工装备;储能;风电;东数西算(算力);工业互联网;抽水蓄能;独角兽概念;氢能源;人工智能;碳中和;绿色电力;创投;碳交易;西部大开发;污水处理;PPP概念;新疆振兴;同花顺出海50;煤化工概念;深股通;融资融券,25,33
688530,688530.SH,PET铜箔;MiniLED;MicroLED概念;芯片概念;HJT电池;钙钛矿电池;专精特新;光伏概念;小金属概念;融资融券,10,17
603179,603179.SH,机器人概念;比亚迪概念;新能源汽车;特斯拉概念;沪股通;融资融券,6,17
300069,300069.SZ,特高压;智能电网;文化传媒概念;燃料电池;核电,5,33
300469,300469.SZ,无人驾驶;食品安全;车联网(车路协同);腾讯概念;人工智能;卫星导航;信创;数据要素;阿里巴巴概念;AI应用;智慧城市;智慧政务;AI智能体;数字经济;DeepSeek概念;数字乡村;区块链;工业大麻;云计算;冷链物流;深股通;融资融券;股权转让(并购重组),23,33
605598,605598.SH,钙钛矿电池;商业航天;卫星导航;无人机;一带一路;人民币贬值受益;土壤修复;沪股通,8,17
688249,688249.SH,MicroLED概念;汽车芯片;OLED;MCU芯片;MiniLED;芯片概念;消费电子概念;量子科技;国企改革;沪股通;融资融券,11,17
002269,002269.SZ,三胎概念;IP经济(谷子经济);上海自贸区;参股银行;深股通;融资融券,6,33
688165,688165.SH,减速器;人形机器人;机器视觉;人工智能;新型工业化;华为概念;机器人概念;专精特新;工业互联网;新能源汽车;富士康概念;光伏概念;国企改革;氢能源;沪股通;融资融券,16,17
300474,300474.SZ,国家大基金持股;MCU芯片;先进封装;芯片概念;无人机;信创;军工信息化;低空经济;华为欧拉;军工;东数西算(算力);鸿蒙概念;人工智能;DeepSeek概念;军民融合;深股通;融资融券,17,33
300609,300609.SZ,算力租赁;华为鲲鹏;多模态AI;智慧政务;数据安全;信创;东数西算(算力);腾讯概念;AI智能体;ChatGPT概念;数据要素;AI语料;AI应用;DeepSeek概念;人工智能;数据中心;华为概念;虚拟现实;数字经济;互联网金融;苹果概念;股权转让(并购重组),22,33
600688,600688.SH,航运概念;碳交易;氢能源;央企国企改革;国企改革;沪股通;融资融券;燃料电池;碳纤维,9,17
688813,688813.SH,PCB概念;科创次新股;PET铜箔;共封装光学(CPO);锂电池概念;军工;比亚迪概念;注册制次新股;华为概念;核电;氢能源;西部大开发;国企改革;新股与次新股;融资融券,15,17
300811,300811.SZ,存储芯片;芯片概念;英伟达概念;专精特新;比亚迪概念;数据中心;新能源汽车;光伏概念;华为概念;充电桩;储能;东数西算(算力);融资融券;深股通,14,33
601101,601101.SH,煤炭概念;煤化工概念;高股息精选;国企改革;融资融券;沪股通,6,17
301446,301446.SZ,数据中心;农机;风电;融资融券,4,33
688107,688107.SH,国家大基金持股;汽车芯片;智能座舱;数据中心;汽车电子;5G;芯片概念;人形机器人;商业航天;无人机;量子科技;无人驾驶;机器人概念;专精特新;F5G概念;沪股通;融资融券,17,17
688518,688518.SH,先进封装;共封装光学(CPO);MicroLED概念;光纤概念;芯片概念;3D打印;消费电子概念;工业母机;新型工业化;新能源汽车;钙钛矿电池;宁德时代概念;华为概念;机器人概念;光伏概念;固态电池;锂电池概念;储能;燃料电池;氢能源;沪股通;融资融券,22,17
600673,600673.SH,算力租赁;东数西算(算力);数据中心;液冷服务器;AI应用;华为概念;芯片概念;超级电容;人形机器人;储能;锂电池概念;回购增持再贷款概念;PVDF概念;氟化工概念;沪股通;融资融券;消毒剂;煤炭概念,18,17
600606,600606.SH,特色小镇;物业管理;旅游概念;养老概念;参股银行;新型城镇化;PPP概念;互联网金融;蚂蚁集团概念;煤炭概念;碳交易;一带一路;独角兽概念;元宇宙;智慧城市;沪股通;融资融券,17,17
002329,002329.SZ,生态农业;乳业;绿色电力;跨境电商;三胎概念;乡村振兴;西部大开发;光伏概念;冷链物流;一带一路;智慧城市;数字经济;文化传媒概念;融资融券,14,33
301268,301268.SZ,新型烟草(电子烟);光伏概念;储能;充电桩;一体化压铸;宁德时代概念;液冷服务器;特斯拉概念;比亚迪概念;新能源汽车;人形机器人;回购增持再贷款概念;华为概念;机器人概念;低空经济;深股通;融资融券,17,33
300136,300136.SZ,卫星导航;6G概念;商业航天;同花顺果指数;WiFi 6;毫米波雷达;无人机;低空经济;芯片概念;柔性屏(折叠屏);5G;富士康概念;智能音箱;AI眼镜;智能穿戴;车联网(车路协同);无线充电;华为概念;虚拟现实;消费电子概念;汽车电子;苹果概念;物联网;无线耳机;机器人概念;特斯拉概念;海峡两岸;粤港澳大湾区;人民币贬值受益;一带一路;回购增持再贷款概念;深股通;融资融券,33,33
688166,688166.SH,重组蛋白;仿制药一致性评价;减肥药;创新药;细胞免疫治疗;流感;合成生物;创投;沪股通;融资融券,10,17
688102,688102.SH,航空发动机;商业航天;可控核聚变;核电;3D打印;共封装光学(CPO);芯片概念;特高压;独角兽概念;DeepSeek概念;新能源汽车;充电桩;西部大开发;医疗器械概念;沪股通;融资融券,16,17
300053,300053.SZ,卫星导航;商业航天;时空大数据;低空经济;数据要素;飞行汽车(eVTOL);东数西算(算力);汽车芯片;MCU芯片;芯片概念;人脸识别;人工智能;安防;存储芯片;智慧城市;先进封装;数据中心;专精特新;横琴新区;粤港澳大湾区;国企改革;地下管网;深股通;融资融券,24,33
688347,688347.SH,国家大基金持股;存储芯片;芯片概念;消费电子概念;上海国企改革;国企改革;沪股通;融资融券,8,17
300567,300567.SZ,国家大基金持股;中芯国际概念;存储芯片;先进封装;OLED;MiniLED;柔性屏(折叠屏);富士康概念;芯片概念;苹果概念;AI眼镜;MR(混合现实);小米概念;机器视觉;虚拟现实;比亚迪概念;华为概念;宁德时代概念;锂电池概念;深股通;融资融券,21,33
688047,688047.SH,汽车芯片;MCU芯片;国产操作系统;信创;东数西算(算力);芯片概念;鸿蒙概念;百度概念;机器人概念;商业航天;DeepSeek概念;沪股通;融资融券,13,17
300966,300966.SZ,辅助生殖;合成生物;回购增持再贷款概念;融资融券,4,33
688110,688110.SH,汽车芯片;存储芯片;智能穿戴;消费电子概念;芯片概念;5G;安防;车联网(车路协同);专精特新;回购增持再贷款概念;沪股通;融资融券,12,17
603286,603286.SH,人形机器人;长安汽车概念;智能家居;新型工业化;传感器;智能座舱;无人驾驶;机器人概念;专精特新;比亚迪概念;汽车电子;新能源汽车;PM2.5;芯片概念;工业互联网,15,17
600816,600816.SH,信托概念;参股银行;融资融券;沪股通,4,17
605122,605122.SH,装配式建筑;建筑节能;水泥概念;西部大开发,4,17
300147,300147.SZ,细胞免疫治疗;创新药;流感;医药电商;辅助生殖;ST板块;医疗器械概念;禽流感;横琴新区;粤港澳大湾区;数字经济,11,33
603800,603800.SH,PET铜箔;光刻机;固态电池;机器视觉;芯片概念;锂电池概念;海工装备;页岩气;天然气;沪股通;融资融券,11,17
603660,603660.SH,云办公;时空大数据;信创;智慧政务;ChatGPT概念;多模态AI;AIGC概念;在线教育;数字孪生;AI智能体;人脸识别;智慧城市;虚拟现实;AI应用;车联网(车路协同);安防;物联网;量子科技;人工智能;智能穿戴;华为概念;机器视觉;无人机;商业航天;融资融券,25,17
688390,688390.SH,光伏建筑一体化;虚拟电厂;储能;光伏概念;智能电网;回购增持再贷款概念;沪股通;融资融券,8,17
688172,688172.SH,国家大基金持股;MCU芯片;第三代半导体;芯片概念;传感器;国企改革;沪股通;融资融券,8,17
688216,688216.SH,MCU芯片;汽车芯片;存储芯片;先进封装;芯片概念;第三代半导体;消费电子概念;5G;传感器;专精特新;粤港澳大湾区;融资融券,12,17
300153,300153.SZ,数据中心;阿里巴巴概念;腾讯概念;华为概念;百度概念;核电;专精特新;互联网金融;储能;一带一路;锂电池概念;长三角一体化;融资融券;深股通,14,33
603188,603188.SH,染料;固废处理;国企改革,3,17
920035,920035.BJ,芯片概念;液冷服务器;云计算;物联网;冷链物流;专精特新;新股与次新股;融资融券;人民币贬值受益,9,151
601500,601500.SH,国企改革;一带一路;人民币贬值受益;工业互联网;新能源汽车;股权转让(并购重组);融资融券;沪股通,8,17
000863,000863.SZ,租售同权;文化传媒概念;Web3.0;人工智能;数字经济;元宇宙;旅游概念;物业管理;IP经济(谷子经济);虚拟现实;创投;智能家居;一带一路;光伏建筑一体化;长三角一体化;深股通;融资融券,17,33
920592,920592.BJ,蚂蚁集团概念;人工智能;AIGC概念;阿里巴巴概念;鸿蒙概念;智谱AI;华为概念;数字经济;DeepSeek概念;智慧政务;区块链;京津冀一体化;互联网金融;融资融券;信创;数据要素,16,151
603153,603153.SH,上海国企改革;装配式建筑;体育产业;地下管网;新型城镇化;房屋检测;PPP概念;建筑节能;自由贸易港;雄安新区;水利;化债概念(AMC概念);国企改革;数字经济;一带一路;人工智能;DeepSeek概念;智慧城市;碳中和;数字孪生;文化传媒概念;阿里巴巴概念;虚拟电厂;无人机;数据中心;核电;沪股通,27,17
688073,688073.SH,人民币贬值受益;回购增持再贷款概念;沪股通;融资融券,4,17
301326,301326.SZ,富士康概念;液冷服务器;苹果概念;消费电子概念;芯片概念;比亚迪概念;3D打印;无人机;宁德时代概念;固态电池;人民币贬值受益;锂电池概念;深股通;融资融券,14,33
300438,300438.SZ,钠离子电池;固态电池;锂电池概念;两轮车;虚拟电厂;石墨烯;储能;新型烟草(电子烟);燃料电池;充电桩;深股通;粤港澳大湾区;新能源汽车;无线耳机;长安汽车概念;机器人概念;低空经济;无人机;小米概念;独角兽概念;消费电子概念;军工;融资融券,23,33
688041,688041.SH,中国AI 50;芯片概念;东数西算(算力);信创;腾讯概念;阿里巴巴概念;抖音概念(字节概念);百度概念;人工智能;DeepSeek概念;同花顺中特估100;沪股通;融资融券,13,17
688802,688802.SH,科创次新股;注册制次新股;先进封装;芯片概念;信创;东数西算(算力);人工智能;新股与次新股;融资融券,9,17
688218,688218.SH,无线充电;新型工业化;人形机器人;专精特新;储能;机器视觉;机器人概念;高端装备;低空经济;新能源汽车;特斯拉概念;人工智能;创投;DeepSeek概念;宁德时代概念;融资融券,16,17
688310,688310.SH,医疗器械概念;专精特新;高端装备;融资融券,4,17
002052,002052.SZ,物联网;东数西算(算力);智能家居;储能;换电概念;人民币贬值受益;锂电池概念;2025年报预增;深股通;摘帽,10,33
300816,300816.SZ,算力租赁;云计算;智能医疗;DeepSeek概念;专精特新;2025年报预增;氢能源;燃料电池,8,33
688227,688227.SH,算力租赁;东数西算(算力);芯片概念;军工;华为欧拉;云计算;华为概念;信创;AI智能体;智慧政务;数据要素;人工智能;DeepSeek概念;数字经济;区块链;互联网金融;融资融券,17,17
000700,000700.SZ,人形机器人;小米汽车;华为汽车;特斯拉概念;比亚迪概念;小米概念;新能源汽车;机器人概念;智能医疗;民营医院;参股银行;融资融券;深股通,13,33
