股票代码,所属概念数量,code,所属概念,market_code
001230.SZ,16,001230,污水处理;新型城镇化;专精特新;垃圾分类;PPP概念;固废处理;新能源汽车;机器人概念;物联网;无人驾驶;智慧城市;数据中心;数字经济;车联网(车路协同);人工智能;DeepSeek概念,33
300263.SZ,24,300263,钙钛矿电池;HJT电池;商业航天;大飞机;光伏概念;军工;核电;MicroLED概念;柔性屏(折叠屏);无人机;军民融合;飞行汽车(eVTOL);低空经济;碳纤维;OLED;芯片概念;风电;动力电池回收;超超临界发电;盐湖提锂;污水处理;PPP概念;融资融券;深股通,33
688566.SH,5,688566,创新药;肝炎概念;眼科医疗;沪股通;融资融券,17
600410.SH,33,600410,云计算;东数西算(算力);华为鲲鹏;网络安全;信创;智慧政务;AI智能体;腾讯概念;阿里巴巴概念;抖音概念(字节概念);百度概念;数据要素;AIGC概念;数据中心;元宇宙;区块链;时空大数据;华为概念;军工;在线教育;芯片概念;智慧城市;DeepSeek概念;安防;人工智能;工业互联网;无线耳机;京津冀一体化;创投;AI应用;一带一路;沪股通;融资融券,17
300849.SZ,1,300849,可降解塑料,33
300035.SZ,16,300035,石墨电极;钠离子电池;固态电池;锂电池概念;宁德时代概念;硅能源;储能;PCB概念;比亚迪概念;新能源汽车;2025年报预增;高压快充;专精特新;创投;融资融券;深股通,33
000576.SZ,5,000576,军工;军民融合;军工信息化;2025年报预增;第三代半导体,33
002038.SZ,19,002038,仿制药一致性评价;创新药;医药电商;幽门螺杆菌概念;减肥药;肝炎概念;流感;生物疫苗;辅助生殖;猴痘概念;民营医院;医美概念;基因测序;NMN概念;工业大麻;创投;京津冀一体化;深股通;融资融券,33
300324.SZ,37,300324,卫星导航;时空大数据;商业航天;军工信息化;信创;网络安全;财税数字化;车联网(车路协同);华为鲲鹏;数据要素;无人机;智慧政务;军工;云游戏;华为概念;东数西算(算力);智慧城市;物联网;独角兽概念;芯片概念;数字孪生;人工智能;军民融合;腾讯概念;DeepSeek概念;区块链;大飞机;数字经济;算力租赁;数据中心;京津冀一体化;光伏概念;智能医疗;光伏建筑一体化;AI应用;深股通;融资融券,33
601717.SH,18,601717,汽车热管理;风电;储能;新能源汽车;回购增持再贷款概念;比亚迪概念;华为汽车;长安汽车概念;机器人概念;中俄贸易概念;军工;煤炭概念;高铁;华为概念;DeepSeek概念;高股息精选;沪股通;融资融券,17
301012.SZ,8,301012,算力租赁;东数西算(算力);数据中心;储能;光伏概念;专精特新;股权转让(并购重组);融资融券,33
688456.SH,19,688456,航空发动机;卫星导航;商业航天;3D打印;军工;军民融合;PCB概念;芯片概念;先进封装;华为昇腾;华为概念;机器人概念;数据中心;光伏概念;BC电池;金属镍;央企国企改革;国企改革;融资融券,17
688646.SH,19,688646,固态电池;动力电池回收;锂电池概念;宁德时代概念;钠离子电池;新能源汽车;专精特新;比亚迪概念;储能;芯片概念;长安汽车概念;ST板块;新型工业化;智能物流;机器人概念;人形机器人;装配式建筑;机器视觉;钙钛矿电池,22
600089.SH,33,600089,柔性直流输电;抽水蓄能;特高压;智能电网;虚拟电厂;超超临界发电;风电;高压快充;核电;绿色电力;充电桩;储能;光伏概念;雅下水电概念;海工装备;煤炭概念;黄金概念;数据中心;硅能源;一带一路;水利;新疆振兴;新能源汽车;工业互联网;煤化工概念;雄安新区;西部大开发;沪股通;融资融券;物联网;天然气;创投;数字经济,17
301004.SZ,7,301004,三胎概念;C2M概念;跨境电商;人民币贬值受益;回购增持再贷款概念;深股通;融资融券,33
601615.SH,18,601615,HJT电池;钙钛矿电池;光伏概念;商业航天;光伏建筑一体化;风电;阿里巴巴概念;海工装备;储能;高端装备;人工智能;芯片概念;绿色电力;粤港澳大湾区;2025年报预增;氢能源;融资融券;沪股通,17
002264.SZ,21,002264,小红书概念;快手概念;拼多多概念;虚拟数字人;网红经济;AIGC概念;抖音概念(字节概念);AI智能体;数据要素;阿里巴巴概念;体育产业;赛马概念;数字经济;人工智能;DeepSeek概念;跨境电商;AI应用;福建自贸区;海峡两岸;统一大市场;深股通,33
600503.SH,5,600503,参股银行;创新药;石墨烯;机器人概念;融资融券,17
301291.SZ,13,301291,智能电网;风电;光伏概念;储能;海工装备;数据中心;氢能源;光伏建筑一体化;东数西算(算力);粤港澳大湾区;抖音概念(字节概念);深股通;融资融券,33
603777.SH,6,603777,腾讯概念;人工智能;IP经济(谷子经济);智能物流;白酒概念;融资融券,17
603713.SH,10,603713,上海自贸区;航运概念;回购增持再贷款概念;统一大市场;自由贸易港;智能物流;跨境电商;人工智能;融资融券;沪股通,17
002347.SZ,17,002347,商业航天;军工;人工智能;数字经济;机器人概念;新型工业化;高端装备;工业互联网;机器视觉;核电;创投;专精特新;新能源汽车;锂电池概念;超级电容;动力电池回收;参股银行,33
300965.SZ,6,300965,军民融合;军工;卫星导航;无人机;融资融券;摘帽,33
002085.SZ,22,002085,低空经济;无人机;飞行汽车(eVTOL);商业航天;航空发动机;独角兽概念;同花顺新质50;5G;海工装备;华为汽车;两轮车;比亚迪概念;碳纤维;新能源汽车;特斯拉概念;碳中和;一体化压铸;共同富裕示范区;风电;锂电池概念;融资融券;深股通,33
002125.SZ,11,002125,小金属概念;金属镍;钠离子电池;固态电池;锂电池概念;宁德时代概念;国企改革;污水处理;比亚迪概念;深股通;融资融券,33
605598.SH,8,605598,商业航天;卫星导航;钙钛矿电池;无人机;一带一路;土壤修复;人民币贬值受益;沪股通,17
003009.SZ,12,003009,军民融合;商业航天;军工;无人机;可控核聚变;央企国企改革;专精特新;光伏概念;西部大开发;国企改革;中字头股票;深股通,33
688626.SH,14,688626,脑机接口;AI应用;智能医疗;AI智能体;医疗器械概念;人工智能;养老概念;DeepSeek概念;专精特新;机器人概念;旅游概念;回购增持再贷款概念;融资融券;沪股通,17
000426.SZ,11,000426,金属铅;金属锌;黄金概念;金属铜;金属镍;金属钴;小金属概念;西部大开发;俄乌冲突概念;深股通;融资融券,33
688187.SH,27,688187,特高压;柔性直流输电;风电;高铁;光伏概念;海工装备;储能;充电桩;新能源汽车;央企国企改革;氢能源;一带一路;长安汽车概念;机器人概念;传感器;第三代半导体;小米概念;无人驾驶;芯片概念;国企改革;数据中心;汽车芯片;国家大基金持股;数据要素;可燃冰;沪股通;融资融券,17
600322.SH,6,600322,物业管理;天津自贸区;国企改革;京津冀一体化;股权转让(并购重组);融资融券,17
603049.SH,6,603049,注册制次新股;新能源汽车;两轮车;比亚迪概念;新股与次新股;融资融券,17
600039.SH,12,600039,同花顺中特估100;PPP概念;国企改革;碳交易;西部大开发;雅下水电概念;碳中和;一带一路;沪股通;融资融券;锂电池概念;金属铜,17
688122.SH,12,688122,商业航天;航空发动机;可控核聚变;大飞机;军工;量子科技;超导概念;储能;西部大开发;国企改革;沪股通;融资融券,17
002115.SZ,25,002115,快手概念;小红书概念;短剧游戏;AIGC概念;AI应用;虚拟数字人;抖音概念(字节概念);6G概念;阿里巴巴概念;腾讯概念;信创;文化传媒概念;卫星导航;人工智能;智慧城市;华为概念;网红经济;5G;智慧灯杆;创投;海工装备;专精特新;共同富裕示范区;深股通;融资融券,33
000917.SZ,12,000917,网络游戏;华为概念;文化传媒概念;物联网;IP经济(谷子经济);智能家居;创投;旅游概念;露营经济;国企改革;深股通;融资融券,33
603758.SH,8,603758,长安汽车概念;新能源汽车;人形机器人;传感器;消费电子概念;西部大开发;沪股通;融资融券,17
603312.SH,11,603312,储能;宁德时代概念;光伏概念;锂电池概念;风电;特斯拉概念;新能源汽车;比亚迪概念;高铁;沪股通;融资融券,17
000678.SZ,11,000678,减速器;股权转让(并购重组);军民融合;农机;军工;新能源汽车;比亚迪概念;人民币贬值受益;国企改革;深股通;融资融券,33
603876.SH,10,603876,钠离子电池;固态电池;锂电池概念;宁德时代概念;储能;比亚迪概念;回购增持再贷款概念;2025年报预增;沪股通;融资融券,17
300007.SZ,43,300007,脑机接口;语音技术;人形机器人;2025年报预增;智能穿戴;传感器;小米概念;无线耳机;芯片概念;机器人概念;比亚迪概念;专精特新;物联网;消费电子概念;华为概念;数据安全;柔性屏(折叠屏);智能家居;元宇宙;工业互联网;抖音概念(字节概念);军工;数字孪生;新能源汽车;智慧城市;区块链;独角兽概念;固态电池;食品安全;核污染防治;储能;锂电池概念;互联网金融;养老概念;医美概念;创投;水利;碳中和;污水处理;氢能源;地下管网;深股通;融资融券,33
688185.SH,9,688185,猴痘概念;生物疫苗;流感;CRO概念;合成生物;三胎概念;京津冀一体化;沪股通;融资融券,17
002642.SZ,44,002642,智慧政务;区块链;数字乡村;网络安全;数字经济;国资云;数据安全;智慧城市;数据要素;华为鲲鹏;信创;云计算;互联网金融;AI智能体;腾讯概念;阿里巴巴概念;DeepSeek概念;百度概念;数字孪生;人工智能;ChatGPT概念;车联网(车路协同);多模态AI;华为昇腾;独角兽概念;物联网;东数西算(算力);智能医疗;京津冀一体化;虚拟现实;华为概念;工业互联网;星闪概念;乡村振兴;数据中心;电力物联网;新型工业化;5G;国企改革;碳中和;基因测序;AI应用;华为数字能源;深股通,33
000950.SZ,22,000950,医药电商;创新药;医美概念;辅助生殖;减肥药;啤酒概念;股权转让(并购重组);冷链物流;医疗器械概念;三胎概念;智能医疗;养老概念;统一大市场;西部大开发;国企改革;央企国企改革;回购增持再贷款概念;智能物流;创投;机器人概念;融资融券;深股通,33
002927.SZ,19,002927,商业航天;军工;5G;智能电网;核电;数据中心;高压快充;充电桩;工业互联网;专精特新;比亚迪概念;虚拟电厂;PCB概念;储能;高铁;光伏概念;腾讯概念;数字经济;西部大开发,33
300440.SZ,15,300440,专精特新;高铁;军工;无人驾驶;数字孪生;机器人概念;职业教育;虚拟现实;人工智能;智能物流;2025年报预增;西部大开发;AI智能体;储能;深股通,33
301387.SZ,11,301387,苹果概念;消费电子概念;智能穿戴;机器人概念;粤港澳大湾区;碳纤维;数字经济;一带一路;可降解塑料;共封装光学(CPO);融资融券,33
301628.SZ,9,301628,PCB概念;共封装光学(CPO);5G;毫米波雷达;专精特新;机器人概念;量子科技;深股通;融资融券,33
600812.SH,17,600812,生物疫苗;流感;仿制药一致性评价;维生素;肝炎概念;创新药;合成生物;眼科医疗;化肥;重组蛋白;证金持股;国企改革;雄安新区;数字经济;DeepSeek概念;沪股通;融资融券,17
002130.SZ,28,002130,消费电子概念;3D打印;超导概念;人形机器人;新能源汽车;比亚迪概念;铜缆高速连接;华为海思概念股;机器人概念;高压快充;粤港澳大湾区;海峡两岸;华为概念;工业互联网;充电桩;数据中心;大飞机;军工;医疗器械概念;核电;同花顺新质50;智能电网;锂电池概念;风电;互联网金融;绿色电力;深股通;融资融券,33
300513.SZ,27,300513,电力物联网;语音技术;虚拟电厂;智能电网;华为数字能源;物联网;智慧城市;职业教育;智慧政务;数据要素;数字孪生;数字经济;东数西算(算力);华为概念;工业互联网;数字乡村;智能家居;充电桩;虚拟现实;碳交易;碳中和;储能;5G;光伏概念;乡村振兴;芯片概念;农机,33
605118.SH,15,605118,虚拟现实;无人机;安防;富士康概念;机器视觉;人工智能;海峡两岸;AI眼镜;专精特新;消费电子概念;机器人概念;福建自贸区;人民币贬值受益;智能座舱;沪股通,17
002853.SZ,6,002853,C2M概念;网红经济;智能家居;粤港澳大湾区;物联网;股权转让(并购重组),33
002108.SZ,16,002108,钠离子电池;国企改革;参股银行;固态电池;锂电池概念;地下管网;雄安新区;宁德时代概念;储能;核电;新能源汽车;比亚迪概念;物联网;深股通;融资融券;股权转让(并购重组),33
300365.SZ,42,300365,电力物联网;虚拟电厂;华为数字能源;智能电网;碳交易;光伏建筑一体化;换电概念;智慧城市;水利;职业教育;数据要素;时空大数据;碳中和;物联网;智慧政务;信创;数字经济;京津冀一体化;工业互联网;人工智能;储能;在线教育;风电;空间计算;东数西算(算力);DeepSeek概念;鸿蒙概念;MLOps概念;数据中心;AI智能体;华为概念;柔性直流输电;养老概念;低空经济;AIGC概念;特高压;无人机;机器视觉;燃料电池;氢能源;一带一路;AI应用,33
920166.BJ,3,920166,医疗器械概念;新股与次新股;融资融券,151
002723.SZ,12,002723,短剧游戏;空气能热泵;露营经济;PPP概念;跨境电商;家用电器;新型烟草(电子烟);储能;液冷服务器;宠物经济;医疗器械概念;军工,33
603058.SH,7,603058,第三代半导体;芯片概念;烟草;创投;工业大麻;西部大开发;股权转让(并购重组),17
301137.SZ,13,301137,可控核聚变;军工;核电;海工装备;水利;专精特新;央企国企改革;中俄贸易概念;比亚迪概念;新能源汽车;国企改革;深股通;融资融券,33
300346.SZ,14,300346,光刻胶;中芯国际概念;国家大基金持股;存储芯片;OLED;芯片概念;光伏概念;氟化工概念;专精特新;华为概念;长三角一体化;磷化工;融资融券;深股通,33
603889.SH,4,603889,长三角一体化;工业互联网;高股息精选;沪股通,17
601958.SH,7,601958,小金属概念;西部大开发;国企改革;军工;OLED;沪股通;融资融券,17
688325.SH,6,688325,芯片概念;专精特新;锂电池概念;回购增持再贷款概念;沪股通;融资融券,17
688116.SH,12,688116,钠离子电池;固态电池;锂电池概念;宁德时代概念;比亚迪概念;储能;机器人概念;石墨烯;高压快充;专精特新;沪股通;融资融券,17
688003.SH,25,688003,先进封装;PCB概念;英伟达概念;苹果概念;第三代半导体;芯片概念;消费电子概念;小米概念;机器视觉;专精特新;新能源汽车;无人驾驶;人形机器人;新型工业化;机器人概念;光伏概念;高端装备;低空经济;车联网(车路协同);百度概念;人工智能;DeepSeek概念;智能物流;沪股通;融资融券,17
