market_code,股票代码,code,所属概念,所属概念数量
33,000651.SZ,000651,超级品牌;高股息精选;预制菜;同花顺漂亮100;证金持股;净水概念;深股通;融资融券;回购增持再贷款概念;一体化压铸;智能物流;空气能热泵;家用电器;智能家居;锂电池概念;工业互联网;机器人概念;工业母机;储能;新能源汽车;MCU芯片;第三代半导体;芯片概念;液冷服务器,24
17,605009.SH,605009,宠物经济;三胎概念;养老概念;共同富裕示范区;沪股通,5
33,000532.SZ,000532,横琴新区;粤港澳大湾区;创投;污水处理;石墨烯;独角兽概念;锂电池概念;参股券商;国企改革;深股通,10
17,603031.SH,603031,共封装光学(CPO);AI PC;芯片概念;商业航天;储能;固态电池;华为概念;锂电池概念;回购增持再贷款概念;股权转让(并购重组);跨境电商;超级品牌;沪股通,13
17,601616.SH,601616,智能电网;充电桩;数据中心(AIDC);风电;腾讯概念;绿色电力,6
17,600269.SH,600269,高股息精选;参股保险;参股券商;国企改革;沪股通;融资融券;核电,7
17,603617.SH,603617,跨境电商;水利;共同富裕示范区;人民币贬值受益;机器人概念,5
151,920087.BJ,920087,乡村振兴;粮食概念;农业种植;大豆;玉米;融资融券;国企改革;转基因,8
17,600007.SH,600007,中字头股票;高股息精选;同花顺中特估100;物业管理;国企改革;沪股通;融资融券,7
33,002959.SZ,002959,宠物经济;露营经济;网红经济;三胎概念;跨境电商;净水概念;创投;拼多多概念;家用电器;粤港澳大湾区;融资融券;深股通,12
17,601618.SH,601618,同花顺中特估100;中字头股票;国企改革;PPP概念;央企国企改革;装配式建筑;碳中和;新型城镇化;一带一路;工业互联网;高端装备;光伏概念;沪股通;融资融券,14
17,603995.SH,603995,特钢概念;小金属概念;专精特新;沪股通;融资融券,5
33,002648.SZ,002648,煤化工概念;环氧丙烷;丙烯酸;POE胶膜;氢能源;锂电池概念;三胎概念;燃料电池;长三角一体化;融资融券;深股通;互联网金融,12
17,600572.SH,600572,医药电商;仿制药一致性评价;流感;毛发医疗;创新药;阿尔茨海默概念;维生素;幽门螺杆菌概念;眼科医疗;高股息精选;工业大麻;智能医疗;国企改革;AI应用;沪股通;融资融券;专精特新,17
33,002462.SZ,002462,医药电商;民营医院;冷链物流;医疗器械概念;国企改革;央企国企改革;证金持股;股权转让(并购重组),8
33,300502.SZ,300502,共封装光学(CPO);5G;芯片概念;数据中心(AIDC);中国AI 50;2025年报预增;人民币贬值受益;深股通;西部大开发;融资融券,10
17,688566.SH,688566,创新药;肝炎概念;眼科医疗;沪股通;融资融券,5
33,002376.SZ,002376,无人零售;数字货币;人工智能;物联网;智能物流;智慧政务;虚拟数字人;信创;机器人概念;机器视觉;新型工业化;冷链物流;传感器;换电概念;芯片概念;锂电池概念;PCB概念;2026一季报预增;深股通;融资融券,20
17,600989.SH,600989,煤化工概念;煤炭概念;POE胶膜;氢能源;碳中和;西部大开发;跨境电商;DeepSeek概念;2025年报预增;融资融券;沪股通,11
17,600963.SH,600963,央企国企改革;国企改革;污水处理;人工智能;DeepSeek概念;碳中和;雄安新区;生物质能发电;碳交易;PPP概念;沪股通;融资融券,12
33,300613.SZ,300613,汽车芯片;智能音箱;AI眼镜;芯片概念;消费电子概念;智能穿戴;机器视觉;汽车电子;人脸识别;比亚迪概念;安防;专精特新;人形机器人;智能家居;机器人概念;东数西算(算力);鸿蒙概念;人工智能;深股通;融资融券,20
33,300518.SZ,300518,锂电池概念;氢能源;网络游戏;西部大开发;网红经济;手机游戏;融资融券,7
33,301110.SZ,301110,小红书概念;抖音概念(字节概念);阿里巴巴概念;AI智能体;AI应用;数据要素;人工智能;跨境电商;宠物经济;三胎概念;2026一季报预增;深股通;融资融券,13
33,002327.SZ,002327,高股息精选;深股通,2
17,600790.SH,600790,物业管理;数字经济;创投;跨境电商;参股银行;一带一路;智能物流;AI应用;AI智能体;国企改革;回购增持再贷款概念;融资融券;沪股通,13
33,003010.SZ,003010,宠物经济;三胎概念;文化传媒概念;拼多多概念;跨境电商;虚拟数字人;AIGC概念;AI应用;DeepSeek概念;数字经济;阿里巴巴概念;人工智能;回购增持再贷款概念;虚拟现实;粤港澳大湾区;2025年报预增;深股通,17
17,600905.SH,600905,同花顺中特估100;绿色电力;碳交易;抽水蓄能;央企国企改革;碳中和;国企改革;风电;光热发电;钒电池;氢能源;同花顺漂亮100;储能;回购增持再贷款概念;华为概念;融资融券;沪股通,17
33,002529.SZ,002529,股权转让(并购重组);ST板块;HJT电池;3D打印;光伏概念;宁德时代概念;新能源汽车;储能;高端装备,9
33,300966.SZ,300966,合成生物;辅助生殖;回购增持再贷款概念;融资融券,4
33,002007.SZ,002007,生物疫苗;禽流感;肝炎概念;流感;创新药;重组蛋白;深股通;融资融券,8
33,300080.SZ,300080,石墨电极;煤化工概念;TOPCON电池;钒电池;绿色电力;国企改革;储能;锂电池概念;石墨烯;宁德时代概念;股权转让(并购重组);融资融券;深股通,13
17,688578.SH,688578,创新药;2025年报预增;沪股通;融资融券,4
33,002313.SZ,002313,智慧灯杆;东数西算(算力);智慧城市;阿里巴巴概念;数据中心(AIDC);DeepSeek概念;物联网;华为概念;粤港澳大湾区;车联网(车路协同);人工智能;液冷服务器;5G;工业互联网;智能家居;股权转让(并购重组);充电桩;储能;国企改革;新疆振兴;小米概念;机器人概念;无人驾驶;比亚迪概念;汽车电子;智能座舱;无人机;卫星导航,28
17,603169.SH,603169,一体化压铸;中俄贸易概念;天然气;一带一路;核污染防治;可控核聚变;新疆振兴;西部大开发;高端装备;核电;数字经济;氢能源;超超临界发电;碳中和;机器人概念;光伏概念;工业互联网;国企改革;光热发电;储能;军工;商业航天;煤化工概念;航空发动机;锂电池概念;沪股通;融资融券,27
17,600529.SH,600529,医疗器械概念;国企改革;股权转让(并购重组);沪股通;融资融券,5
33,002833.SZ,002833,粤港澳大湾区;新型工业化;专精特新;新能源汽车;机器人概念;DeepSeek概念;高端装备;减速器;高股息精选;深股通,10
33,301622.SZ,301622,稀土永磁;苹果概念;华为手机;消费电子概念;无线充电;比亚迪概念;富士康概念;人形机器人;传感器;新能源汽车;专精特新;小米概念;机器人概念;人民币贬值受益;华为概念;一带一路;西部大开发;深股通;融资融券,19
33,300759.SZ,300759,CRO概念;创新药;智能医疗;人工智能;人民币贬值受益;融资融券;深股通,7
17,600038.SH,600038,国产航母;军民融合;大飞机;央企国企改革;国企改革;飞行汽车(eVTOL);黑龙江自贸区;军工;低空经济;无人机;高端装备;沪股通;融资融券;中字头股票,14
17,603068.SH,603068,MCU芯片;智能音箱;小米概念;汽车芯片;星闪概念;无线耳机;传感器;智能穿戴;芯片概念;消费电子概念;AI眼镜;物联网;智能家居;华为概念;WiFi 6;抖音概念(字节概念);无人驾驶;ETC;人工智能;鸿蒙概念;阿里巴巴概念;无人机;毫米波雷达;智慧城市;低空经济;卫星导航;上海自贸区;沪股通,28
33,000876.SZ,000876,猪肉;养鸡;预制菜;农村电商;乡村振兴;参股银行;西部大开发;一带一路;深股通;融资融券,10
17,605086.SH,605086,海峡两岸;国企改革;创投;锂电池概念;沪股通;股权转让(并购重组),6
17,688108.SH,688108,医疗器械概念;2025年报预增;专精特新;沪股通;融资融券,5
33,002991.SZ,002991,深股通,1
17,600997.SH,600997,煤炭概念;煤化工概念;国企改革;沪股通;融资融券,5
33,003012.SZ,003012,高股息精选;回购增持再贷款概念;智能家居;虚拟数字人;粤港澳大湾区;石墨烯;深股通,7
33,000049.SZ,000049,钠离子电池;固态电池;锂电池概念;华为手机;储能;粤港澳大湾区;同花顺果指数;人民币贬值受益;比亚迪概念;苹果概念;无线耳机;消费电子概念;新能源汽车;智能家居;小米概念;AI眼镜;智能穿戴;机器人概念;物联网;华为概念;5G;深股通;融资融券;无人机;人形机器人,25
17,603876.SH,603876,钠离子电池;固态电池;锂电池概念;宁德时代概念;比亚迪概念;储能;2025年报预增;回购增持再贷款概念;一带一路;沪股通;融资融券,11
17,600676.SH,600676,汽车拆解概念;自由贸易港;冷链物流;统一大市场;上海国企改革;上海自贸区;国企改革;比亚迪概念;融资融券;股权转让(并购重组);沪股通,11
33,002783.SZ,002783,生态农业;化肥;民爆概念;煤化工概念;国企改革;氢能源;燃料电池;军民融合;新能源汽车;军工;光伏概念;股权转让(并购重组);融资融券,13
33,000889.SZ,000889,算力租赁;抖音概念(字节概念);腾讯概念;阿里巴巴概念;5G;百度概念;华为概念;小米概念;互联网金融;摘帽,10
17,688049.SH,688049,MCU芯片;星闪概念;智能音箱;智能穿戴;芯片概念;AI眼镜;小米概念;语音技术;无线耳机;物联网;消费电子概念;华为概念;专精特新;人工智能;机器人概念;独角兽概念;粤港澳大湾区;2025年报预增;沪股通;融资融券,20
33,001391.SZ,001391,统一大市场;冷链物流;跨境电商;国企改革;智能物流;一带一路;人民币贬值受益;央企国企改革;华为概念;苹果概念;深股通;融资融券,12
33,002803.SZ,002803,华为盘古;抖音概念(字节概念);云计算;ChatGPT概念;数据要素;AIGC概念;AI应用;人工智能;华为概念;海峡两岸;跨境电商;专精特新;福建自贸区;2025年报预增;一带一路;新型烟草(电子烟);人民币贬值受益;宠物经济;回购增持再贷款概念;白酒概念;融资融券;深股通,22
17,600129.SH,600129,禽流感;医药电商;仿制药一致性评价;流感;肝炎概念;维生素;创新药;眼科医疗;减肥药;医美概念;农业种植;超级品牌;土地流转;养老概念;医疗器械概念;乡村振兴;西部大开发;国企改革;央企国企改革;人工智能;AI智能体;2025年报预增;阿里巴巴概念;百度概念;股权转让(并购重组);沪股通;融资融券,27
17,688435.SH,688435,华为欧拉;华为鲲鹏;数据安全;信创;云计算;阿里巴巴概念;腾讯概念;数据要素;DeepSeek概念;数字经济;华为概念;互联网金融;专精特新;融资融券,14
17,601139.SH,601139,天然气;POE胶膜;证金持股;绿色电力;深圳国企改革;氢能源;沪股通;融资融券;国企改革;华为数字能源;燃料电池;固态电池;DeepSeek概念;光伏概念;智慧城市;百度概念;数据中心(AIDC),17
17,603191.SH,603191,智能电网;数据中心(AIDC);风电;东数西算(算力);充电桩;储能;光伏概念;工业互联网;水利;雅下水电概念;专精特新;特钢概念;高铁;PPP概念;一带一路;西部大开发;沪股通;融资融券,18
33,000715.SZ,000715,IP经济(谷子经济);乡村振兴,2
17,601229.SH,601229,高股息精选;沪股通;融资融券,3
33,300130.SZ,300130,数字货币;跨境支付(CIPS);电子身份证;移动支付;蚂蚁集团概念;人脸识别;鸿蒙概念;安防;AI应用;区块链;AI智能体;数字经济;AIGC概念;智慧政务;人工智能;物联网;AI语料;腾讯概念;汽车电子;虚拟数字人;DeepSeek概念;多模态AI;2025年报预增;跨境电商;储能;参股保险;深股通;融资融券,28
17,601858.SH,601858,中字头股票;知识产权保护;国资云;文化传媒概念;在线教育;国企改革;数据要素;数字经济;芯片概念;DeepSeek概念;智能医疗;同花顺中特估100;沪股通;融资融券,14
33,001965.SZ,001965,同花顺中特估100;参股券商;PPP概念;国企改革;央企国企改革;土壤修复;深股通;京津冀一体化;回购增持再贷款概念;数据要素;智慧城市;融资融券,12
17,600018.SH,600018,高股息精选;同花顺中特估100;航运概念;证金持股;自由贸易港;免税店;参股银行;上海国企改革;国企改革;足球概念;体育产业;上海自贸区;沪股通;融资融券;一带一路;创投;长三角一体化;F5G概念,18
33,001213.SZ,001213,统一大市场;冷链物流;国企改革;乡村振兴;一带一路;智能物流;中字头股票;深股通,8
33,301303.SZ,301303,专精特新;物联网;新能源汽车;天然气;深股通;融资融券,6
33,300871.SZ,300871,创新药;医药电商;合成生物;宠物经济;融资融券,5
33,002498.SZ,002498,柔性直流输电;抽水蓄能;特高压;电力物联网;智能电网;风电;核电;充电桩;海工装备;数字经济;无人机;5G;一带一路;氢能源;燃料电池;深股通;融资融券,17
17,688226.SH,688226,共封装光学(CPO);数据中心(AIDC);东数西算(算力);专精特新;HJT电池;华为概念;光伏概念;智能电网;特斯拉概念;储能;钠离子电池;风电;沪股通;融资融券,14
17,600970.SH,600970,中字头股票;同花顺中特估100;高股息精选;水泥概念;同花顺出海50;央企国企改革;国企改革;绿色电力;风电;DeepSeek概念;沪股通;融资融券,12
17,600740.SH,600740,煤炭概念;煤化工概念;国企改革;融资融券;碳纤维;工业互联网;沪股通,7
17,603897.SH,603897,机器人概念;比亚迪概念;新能源汽车;工业互联网;一带一路;高股息精选;沪股通;融资融券,8
33,300980.SZ,300980,足球概念;建筑节能;有机硅概念;华为概念;新能源汽车;专精特新;锂电池概念;机器人概念;长安汽车概念;2025年报预增;小米概念;一带一路;消费电子概念;柔性屏(折叠屏);人形机器人;融资融券,16
33,300487.SZ,300487,盐湖提锂;金属镍;金属钴;锂电池概念;金属回收;小金属概念;比亚迪概念;净水概念;专精特新;固废处理;芯片概念;工业大麻;核污染防治;减肥药;存储芯片;西部大开发;碳中和;生物疫苗;碳交易;融资融券;深股通,21
33,300782.SZ,300782,先进封装;WiFi 6;6G概念;芯片概念;无线耳机;消费电子概念;5G;智能穿戴;小米概念;卫星导航;商业航天;虚拟现实;物联网;智能家居;人民币贬值受益;同花顺漂亮100;融资融券;深股通,18
33,301469.SZ,301469,烟草;食品安全;医疗器械概念;回购增持再贷款概念;参股银行;融资融券,6
17,688131.SH,688131,CRO概念;减肥药;创新药;重组蛋白;合成生物;维生素;专精特新;智能医疗;人工智能;沪股通;融资融券,11
33,301498.SZ,301498,宠物经济;特色小镇;数字孪生;深股通;融资融券,5
17,600704.SH,600704,统一大市场;参股保险;参股银行;国企改革;医美概念;化债概念(AMC概念);养老概念;一带一路;跨境电商;大豆;汽车拆解概念;高股息精选;共同富裕示范区;辅助生殖;期货概念;小金属概念;脑机接口;DeepSeek概念;小米汽车;机器人概念;储能;沪股通;融资融券,23
