code,market_code,股票代码,所属概念,所属概念数量
300451,33,300451.SZ,DRG/DIP;家庭医生;AIGC概念;AI智能体;华为鲲鹏;数据要素;阿里巴巴概念;云计算;华为昇腾;智能医疗;鸿蒙概念;信创;蚂蚁集团概念;区块链;人工智能;DeepSeek概念;养老概念;华为概念;AI应用;物联网;医疗器械概念;医药电商;深股通;股权转让(并购重组);融资融券,25
300617,33,300617.SZ,虚拟电厂;智能电网;电力物联网;特高压;光伏概念;风电;储能;核电;腾讯概念;充电桩;宁德时代概念;氟化工概念;数据中心;专精特新;深股通,15
300029,33,300029.SZ,ST板块;光伏建筑一体化;光伏概念;风电,4
002271,33,002271.SZ,房屋检测;装配式建筑;建筑节能;新型城镇化;地下管网;高股息精选;冰雪产业;雄安新区;同花顺中特估100;乡村振兴;水利;光伏建筑一体化;一带一路;高铁;海工装备;绿色电力;回购增持再贷款概念;核电;数字经济;石墨烯;光伏概念;抽水蓄能;储能;充电桩;数据中心;同花顺漂亮100;深股通;融资融券,28
000729,33,000729.SZ,啤酒概念;国企改革;乡村振兴;2025年报预增;深股通;融资融券,6
002108,33,002108.SZ,钠离子电池;固态电池;锂电池概念;宁德时代概念;储能;参股银行;核电;比亚迪概念;雄安新区;新能源汽车;地下管网;物联网;深股通;融资融券;股权转让(并购重组),15
300963,33,300963.SZ,核电;军工;3D打印;芯片概念;超超临界发电;光伏概念;储能;中俄贸易概念;新能源汽车;牙科医疗;深股通;融资融券,12
600708,17,600708.SH,租售同权;特色小镇;土地流转;上海国企改革;物业管理;新型城镇化;统一大市场;国企改革;乡村振兴;冷链物流;沪股通;融资融券,12
600800,17,600800.SH,环氧丙烷;丙烯酸;天津自贸区;国企改革;氢能源;融资融券;芯片概念,7
300703,33,300703.SZ,托育服务;IP经济(谷子经济);体育产业;宠物经济;三胎概念;文化传媒概念;跨境电商;共同富裕示范区;人工智能;国企改革;绿色电力;一带一路;人民币贬值受益;深股通,14
300045,33,300045.SZ,军工信息化;卫星导航;商业航天;6G概念;时空大数据;军民融合;大飞机;网络安全;军工;车联网(车路协同);成飞概念;无人机;低空经济;智慧城市;毫米波雷达;数字孪生;人工智能;独角兽概念;虚拟现实;飞行汽车(eVTOL);无人驾驶;工业互联网;创投;芯片概念;消费电子概念;农机;深股通;融资融券,28
688303,17,688303.SH,硅能源;光伏概念;有机硅概念;芯片概念;西部大开发;新疆振兴;沪股通;融资融券,8
300639,33,300639.SZ,猴痘概念;流感;肝炎概念;幽门螺杆菌概念;基因测序;辅助生殖;创新药;智能医疗;民营医院;医疗器械概念;AI智能体;DeepSeek概念;人工智能;回购增持再贷款概念;融资融券,15
600570,17,600570.SH,数字货币;华为昇腾;ChatGPT概念;蚂蚁集团概念;华为鲲鹏;AI智能体;信创;多模态AI;AIGC概念;鸿蒙概念;智慧政务;区块链;数据要素;跨境支付(CIPS);中国AI 50;互联网金融;DeepSeek概念;人工智能;数字经济;华为概念;AI应用;碳中和;回购增持再贷款概念;碳交易;证金持股;沪股通;融资融券,27
000738,33,000738.SZ,国产航母;航空发动机;大飞机;军民融合;商业航天;军工;无人机;高端装备;央企国企改革;国企改革;深股通;融资融券,12
603606,17,603606.SH,海工装备;高端装备;风电;柔性直流输电;工业互联网;参股券商;沪股通;融资融券,8
603927,17,603927.SH,信创;网络安全;华为鲲鹏;鸿蒙概念;数据安全;AI智能体;数据要素;国资云;区块链;百度概念;智慧政务;阿里巴巴概念;数字货币;数字乡村;腾讯概念;跨境支付(CIPS);DeepSeek概念;AIGC概念;人工智能;车联网(车路协同);华为概念;互联网保险;工业互联网;智能医疗;新型工业化;乡村振兴;国企改革;AI应用;中字头股票;融资融券;沪股通,31
300077,33,300077.SZ,汽车芯片;MCU芯片;EDR概念;无线耳机;芯片概念;数据安全;车联网(车路协同);网络安全;量子科技;消费电子概念;移动支付;人脸识别;汽车电子;数字货币;华为概念;物联网;无人机;区块链;知识产权保护;人形机器人;3D打印;机器人概念;智能家居;工业互联网;光伏概念;粤港澳大湾区;新能源汽车;充电桩;储能;宁德时代概念;锂电池概念;医疗器械概念;石墨电极;深股通;融资融券,35
002297,33,002297.SZ,成飞概念;大飞机;航空发动机;商业航天;军民融合;军工;碳纤维;无人机;国企改革;培育钻石;融资融券,11
601137,17,601137.SH,高压快充;锂电池概念;比亚迪概念;液冷服务器;新能源汽车;光伏概念;充电桩;消费电子概念;高铁;海工装备;富士康概念;机器人概念;AI手机;先进封装;芯片概念;商业航天;TOPCON电池;国产航母;5G;无线耳机;铜缆高速连接;6G概念;一带一路;回购增持再贷款概念;人工智能;数字经济;DeepSeek概念;AI智能体;沪股通;融资融券,30
300927,33,300927.SZ,草甘膦;丙烯酸;国企改革;股权转让(并购重组);融资融券,5
002223,33,002223.SZ,蚂蚁集团概念;智能医疗;养老概念;三胎概念;血氧仪;医疗器械概念;幽门螺杆菌概念;眼科医疗;雅下水电概念;消毒剂;深股通;融资融券,12
002524,33,002524.SZ,民营医院;装配式建筑;眼科医疗;医美概念;地下管网;智能医疗;创投;人工智能;天然气;新疆振兴;西部大开发,11
603120,17,603120.SH,光刻胶;注册制次新股;芯片概念;专精特新;环氧丙烷;新股与次新股;融资融券,7
000965,33,000965.SZ,天津自贸区;物业管理;参股券商;养老概念;国企改革;京津冀一体化;大飞机;融资融券,8
000926,33,000926.SZ,装配式建筑;新型城镇化;碳交易;碳中和;文化传媒概念;华为概念;融资融券,7
601808,17,601808.SH,可燃冰;俄乌冲突概念;同花顺中特估100;天然气;证金持股;国企改革;央企国企改革;一带一路;沪股通;融资融券;海工装备;高端装备;中字头股票,13
002585,33,002585.SZ,PET铜箔;光伏概念;锂电池概念;柔性屏(折叠屏);建筑节能;可降解塑料;绿色电力;OLED;参股银行;消费电子概念;小米概念;华为概念;区块链;融资融券;深股通,15
000949,33,000949.SZ,新疆振兴;国企改革;深股通,3
300688,33,300688.SZ,智谱AI;Web3.0;ChatGPT概念;财税数字化;AIGC概念;智慧政务;AI智能体;云计算;虚拟数字人;在线教育;数据要素;抖音概念(字节概念);阿里巴巴概念;区块链;算力租赁;元宇宙;数字经济;职业教育;知识产权保护;DeepSeek概念;独角兽概念;人工智能;东数西算(算力);华为概念;创投;AI应用;股权转让(并购重组);深股通,28
688327,17,688327.SH,ChatGPT概念;华为昇腾;多模态AI;华为欧拉;云计算;AI智能体;AIGC概念;信创;智慧政务;虚拟数字人;数据确权;网络安全;鸿蒙概念;算力租赁;区块链;元宇宙;东数西算(算力);跨境支付(CIPS);DeepSeek概念;人脸识别;人工智能;车联网(车路协同);互联网金融;智慧城市;华为概念;智能医疗;机器视觉;AI PC;无人零售;无人驾驶;机器人概念;芯片概念;专精特新;养老概念;人形机器人;智能电网;AI应用;沪股通;融资融券,39
600436,17,600436.SH,超级品牌;证金持股;创新药;肝炎概念;国企改革;同花顺漂亮100;海峡两岸;专精特新;沪股通;融资融券,10
688260,17,688260.SH,消费电子概念;光纤概念;华为概念;汽车电子;无人驾驶;融资融券,6
600839,17,600839.SH,财税数字化;多模态AI;星闪概念;区块链;AI智能体;NFT概念;华为欧拉;ChatGPT概念;百度概念;信创;AI语料;云游戏;虚拟现实;数字经济;DeepSeek概念;人工智能;跨境支付(CIPS);智慧城市;华为海思概念股;华为概念;智能音箱;物联网;低空经济;工业互联网;军工信息化;毫米波雷达;小米概念;智能医疗;智能家居;血氧仪;养老概念;跨境电商;无人机;机器人概念;卫星导航;数据中心;军工;传感器;军民融合;芯片概念;消费电子概念;OLED;家用电器;医疗器械概念;苹果概念;大飞机;回购增持再贷款概念;航空发动机;国企改革;华为数字能源;西部大开发;汽车热管理;储能;锂电池概念;钒电池;融资融券;AI应用;沪股通,58
002279,33,002279.SZ,小红书概念;快手概念;财税数字化;ChatGPT概念;AIGC概念;数据安全;华为鲲鹏;智慧政务;AI智能体;信创;数据要素;网络安全;百度概念;抖音概念(字节概念);文化传媒概念;职业教育;阿里巴巴概念;腾讯概念;鸿蒙概念;区块链;数字乡村;数字经济;人工智能;DeepSeek概念;网红经济;华为概念;低空经济;智能医疗;京津冀一体化;数据中心;跨境电商;化债概念(AMC概念);雄安新区;乡村振兴;AI应用;深股通,36
688105,17,688105.SH,基因测序;阿尔茨海默概念;CRO概念;猴痘概念;流感;合成生物;重组蛋白;减肥药;人工智能;军工信息化;沪股通;融资融券,12
920075,151,920075.BJ,AI应用;AIGC概念;融资融券;人工智能;文化传媒概念;多模态AI;IP经济(谷子经济),7
002461,33,002461.SZ,啤酒概念;国企改革;深股通;融资融券,4
000825,33,000825.SZ,特钢概念;可控核聚变;商业航天;央企国企改革;军工;核电;氢能源;超超临界发电;国企改革;柔性屏(折叠屏);一带一路;燃料电池;光伏概念;芯片概念;华为概念;华为手机;比亚迪概念;深股通;融资融券,19
688323,17,688323.SH,商业航天;卫星导航;军工;光伏概念;风电;柔性屏(折叠屏);华为概念;储能;固态电池;专精特新;芯片概念;消费电子概念;PCB概念;先进封装;融资融券,15
920985,151,920985.BJ,石墨电极;融资融券;光伏概念;TOPCON电池;氢能源;HJT电池;储能;换电概念,8
002361,33,002361.SZ,卫星导航;商业航天;军民融合;航空发动机;军工;低空经济;无人机;高铁;3D打印;高端装备;国企改革;污水处理;石墨烯;深股通;股权转让(并购重组);融资融券,16
000025,33,000025.SZ,深圳国企改革;物业管理;黄金概念;国企改革;粤港澳大湾区;深股通;融资融券,7
300331,33,300331.SZ,中芯国际概念;光刻机;OLED;电子纸;柔性屏(折叠屏);AI PC;芯片概念;3D打印;光伏概念;智能穿戴;小米概念;专精特新;虚拟现实;华为概念;烟草;元宇宙;人工智能;体育产业;IP经济(谷子经济);深股通;融资融券,21
301066,33,301066.SZ,AIGC概念;AI智能体;NFT概念;数字经济;人工智能;跨境电商;创投;共同富裕示范区;融资融券,9
300057,33,300057.SZ,钠离子电池;固态电池;锂电池概念;宁德时代概念;PET铜箔;超级电容;建筑节能;储能;光伏概念;比亚迪概念;柔性屏(折叠屏);华为概念;OLED;小米概念;DeepSeek概念;AI智能体;虚拟数字人;深股通;融资融券,19
600808,17,600808.SH,特钢概念;煤化工概念;国企改革;高铁;央企国企改革;新能源汽车;证金持股;数据中心;沪股通;融资融券,10
301303,33,301303.SZ,专精特新;物联网;天然气;深股通;融资融券,5
000710,33,000710.SZ,AI应用;智能医疗;基因测序;辅助生殖;AI语料;AI智能体;数据要素;智谱AI;三胎概念;腾讯概念;医疗器械概念;人工智能;DeepSeek概念;京津冀一体化;西部大开发;海峡两岸,16
000545,33,000545.SZ,钛白粉概念;磷化工;锂电池概念;股权转让(并购重组);融资融券,5
002838,33,002838.SZ,5G;PEEK材料;特斯拉概念;小米概念;专精特新;新能源汽车;比亚迪概念;华为概念;机器人概念;军工;可降解塑料;锂电池概念;预制菜;钛白粉概念;股权转让(并购重组);融资融券;深股通,17
600477,17,600477.SH,建筑节能;装配式建筑;光伏建筑一体化;钙钛矿电池;雄安新区;HJT电池;工业互联网;一带一路;储能;沪股通;融资融券,11
300810,33,300810.SZ,军工;海工装备;人工智能;数据中心;芯片概念;机器人概念;专精特新;深股通,8
688188,17,688188.SH,人工智能;专精特新;机器人概念;新型工业化;高端装备;沪股通;融资融券,7
002030,33,002030.SZ,禽流感;猴痘概念;流感;肝炎概念;幽门螺杆菌概念;基因测序;辅助生殖;智能医疗;医疗器械概念;食品安全;人工智能;创投;互联网金融;国企改革;融资融券;深股通,16
688036,17,688036.SH,MLOps概念;国产操作系统;语音技术;AI智能体;AI手机;人工智能;DeepSeek概念;智能穿戴;AI眼镜;消费电子概念;人民币贬值受益;同花顺漂亮100;储能;沪股通;融资融券,15
688035,17,688035.SH,国家大基金持股;存储芯片;先进封装;PCB概念;芯片概念;液冷服务器;苹果概念;消费电子概念;宁德时代概念;无线耳机;柔性屏(折叠屏);固态电池;有机硅概念;石墨烯;小米概念;专精特新;新能源汽车;智能穿戴;光伏概念;人形机器人;MR(混合现实);储能;高端装备;数据中心;机器人概念;HJT电池;回购增持再贷款概念;TOPCON电池;华为概念;高铁;沪股通;融资融券,32
002301,33,002301.SZ,IP经济(谷子经济);文化传媒概念;虚拟数字人;云办公;在线教育;跨境电商;腾讯概念;AI应用;智慧政务;百度概念;数字经济;DeepSeek概念;人工智能;信创;医疗器械概念;华为概念;智能物流;粤港澳大湾区;AI眼镜;深股通;融资融券,21
002549,33,002549.SZ,光刻机;芯片概念;专精特新;眼科医疗;啤酒概念;冷链物流;氢能源;碳中和;俄乌冲突概念;融资融券;深股通,11
301563,33,301563.SZ,存储芯片;MCU芯片;汽车芯片;注册制次新股;PCB概念;芯片概念;传感器;汽车电子;物联网;专精特新;人工智能;机器人概念;工业互联网;AI智能体;数据要素;DeepSeek概念;智能物流;商业航天;深股通;新股与次新股;融资融券,21
301153,33,301153.SZ,财税数字化;电子身份证;AI智能体;智慧政务;移动支付;信创;数据要素;鸿蒙概念;腾讯概念;区块链;蚂蚁集团概念;数字货币;阿里巴巴概念;人工智能;DeepSeek概念;数字经济;智慧城市;互联网金融;华为概念;AI应用;国企改革;深股通;融资融券,23
601992,17,601992.SH,房屋检测;京津冀一体化;水泥概念;雄安新区;创投;装配式建筑;商业航天;物业管理;国企改革;一带一路;固废处理;可控核聚变;储能;沪股通;融资融券,15
002728,33,002728.SZ,流感;幽门螺杆菌概念;肝炎概念;仿制药一致性评价;医药电商;NMN概念;医美概念;2025年报预增;深股通,9
301658,33,301658.SZ,光伏概念;储能;充电桩;粤港澳大湾区;人民币贬值受益;一带一路;注册制次新股;深股通;新股与次新股;融资融券,10
002044,33,002044.SZ,家庭医生;AI应用;AIGC概念;AI智能体;数据要素;智能医疗;阿里巴巴概念;区块链;DeepSeek概念;人工智能;养老概念;中国AI 50;牙科医疗;阿尔茨海默概念;基因测序;华为概念;2025三季报预增;深股通;融资融券,19
