所属概念数量,market_code,code,所属概念,股票代码
40,17,600522,超导概念;铜缆高速连接;光纤概念;超级电容;特高压;柔性直流输电;共封装光学(CPO);钙钛矿电池;光伏概念;液冷服务器;可控核聚变;风电;智能电网;锂电池概念;储能;固态电池;海工装备;氢能源;汽车电子;新能源汽车;5G;绿色电力;数据中心;一带一路;6G概念;机器人概念;工业互联网;商业航天;碳中和;东数西算(算力);低空经济;华为概念;量子科技;沪股通;融资融券;阿里巴巴概念;DeepSeek概念;证金持股;数字经济;数据要素,600522.SH
15,33,300402,光热发电;特钢概念;海工装备;航空发动机;中俄贸易概念;污水处理;国企改革;军工;硅能源;高端装备;光伏概念;回购增持再贷款概念;金属铜;小金属概念;专精特新,300402.SZ
47,33,002579,AI PC;PCB概念;共封装光学(CPO);MiniLED;毫米波雷达;5G;WiFi 6;汽车电子;商业航天;无人机;6G概念;AI手机;军民融合;卫星导航;军工;消费电子概念;数据中心;柔性屏(折叠屏);MicroLED概念;新型烟草(电子烟);无人驾驶;AI眼镜;低空经济;智能音箱;智能穿戴;小米概念;物联网;芯片概念;先进封装;机器人概念;粤港澳大湾区;海峡两岸;比亚迪概念;新能源汽车;无线耳机;工业互联网;人形机器人;OLED;数字经济;存储芯片;储能;创投;广东自贸区;医疗器械概念;养老概念;融资融券;深股通,002579.SZ
12,17,600237,柔性直流输电;高压快充;PET铜箔;可控核聚变;华为数字能源;光伏概念;宁德时代概念;新能源汽车;风电;回购增持再贷款概念;国企改革;融资融券,600237.SH
16,17,688102,商业航天;航空发动机;可控核聚变;核电;3D打印;独角兽概念;特高压;DeepSeek概念;芯片概念;充电桩;新能源汽车;西部大开发;共封装光学(CPO);医疗器械概念;沪股通;融资融券,688102.SH
14,17,603200,固态电池;钠离子电池;锂电池概念;液冷服务器;低空经济;华为概念;数据中心;腾讯概念;风电;海工装备;消毒剂;污水处理;2025年报预增;沪股通,603200.SH
9,33,300086,海南自贸区;幽门螺杆菌概念;仿制药一致性评价;肝炎概念;流感;医药电商;创新药;消毒剂;三胎概念,300086.SZ
23,17,603686,海峡两岸;物业管理;动力电池回收;锂电池概念;车联网(车路协同);垃圾分类;无人驾驶;PPP概念;智慧城市;新能源汽车;充电桩;中俄贸易概念;工业互联网;氢能源;生物质能发电;机器人概念;智慧政务;华为概念;固废处理;人工智能;金属回收;沪股通;融资融券,603686.SH
17,33,002048,PEEK材料;人形机器人;华为汽车;特斯拉概念;小米汽车;汽车电子;新能源汽车;比亚迪概念;小米概念;长安汽车概念;智能座舱;机器人概念;宁德时代概念;回购增持再贷款概念;一带一路;深股通;融资融券,002048.SZ
23,33,002273,同花顺果指数;智能座舱;AI手机;AI眼镜;智能穿戴;汽车电子;小米概念;消费电子概念;苹果概念;华为手机;华为汽车;人形机器人;虚拟现实;比亚迪概念;机器人概念;安防;长安汽车概念;华为概念;元宇宙;人民币贬值受益;储能;深股通;融资融券,002273.SZ
8,17,603991,先进封装;存储芯片;芯片概念;5G;机器视觉;华为概念;股权转让(并购重组);核电,603991.SH
19,33,002140,钛白粉概念;煤化工概念;光热发电;固废处理;POE胶膜;石墨烯;可降解塑料;氢能源;国企改革;污水处理;一带一路;医疗废物处理;PPP概念;土壤修复;锂电池概念;盐湖提锂;融资融券;股权转让(并购重组);深股通,002140.SZ
11,33,300463,猴痘概念;流感;肝炎概念;幽门螺杆菌概念;基因测序;智能医疗;西部大开发;深股通;机器人概念;人形机器人;融资融券,300463.SZ
4,17,603057,预制菜;一带一路;冷链物流;沪股通,603057.SH
10,17,688727,光刻胶;科创次新股;存储芯片;注册制次新股;芯片概念;海峡两岸;福建自贸区;创投;新股与次新股;融资融券,688727.SH
2,33,301003,新能源汽车;融资融券,301003.SZ
16,33,300836,新型工业化;机器视觉;苹果概念;PCB概念;传感器;新能源汽车;机器人概念;工业互联网;2025年报预增;商业航天;人工智能;充电桩;2025三季报预增;数字经济;绿色电力;民爆概念,300836.SZ
15,33,002664,人形机器人;华为汽车;特斯拉概念;汽车电子;比亚迪概念;新能源汽车;小米概念;机器人概念;无人机;低空经济;华为概念;宁德时代概念;深股通;2025年报预增;融资融券,002664.SZ
30,17,605589,PCB概念;OLED;先进封装;超级电容;光刻胶;存储芯片;石墨烯;固态电池;芯片概念;锂电池概念;新能源汽车;3D打印;钠离子电池;储能;高铁;高端装备;风电;核电;硅能源;军工;大飞机;6G概念;代糖概念;商业航天;绿色电力;建筑节能;丙烯酸;合成生物;沪股通;融资融券,605589.SH
12,17,601061,金属锌;黄金概念;金属铜;小金属概念;金属镍;超导概念;一带一路;国企改革;同花顺中特估100;沪股通;中字头股票;融资融券,601061.SH
9,17,688185,生物疫苗;猴痘概念;流感;CRO概念;合成生物;三胎概念;京津冀一体化;沪股通;融资融券,688185.SH
14,33,300897,净水概念;污水处理;专精特新;地下管网;水利;传感器;华为概念;工业互联网;智慧城市;物联网;DeepSeek概念;数据要素;股权转让(并购重组);融资融券,300897.SZ
4,33,301456,工业母机;海工装备;风电;融资融券,301456.SZ
7,33,301211,流感;肝炎概念;仿制药一致性评价;维生素;CRO概念;深股通;融资融券,301211.SZ
15,17,603667,减速器;人形机器人;汽车热管理;特斯拉概念;大飞机;新能源汽车;机器人概念;高端装备;无人机;商业航天;军工;风电;特钢概念;沪股通;融资融券,603667.SH
9,33,301252,汽车热管理;液冷服务器;空气能热泵;长安汽车概念;新能源汽车;数据中心;专精特新;冷链物流;融资融券,301252.SZ
17,33,301328,人形机器人;比亚迪概念;新能源汽车;机器人概念;汽车电子;毫米波雷达;智能座舱;无人驾驶;低空经济;储能;数据中心;光伏概念;粤港澳大湾区;铜缆高速连接;海峡两岸;深股通;融资融券,301328.SZ
19,33,300303,MicroLED概念;MiniLED;消费电子概念;智能穿戴;芯片概念;传感器;5G;比亚迪概念;机器人概念;先进封装;专精特新;新能源汽车;智慧灯杆;粤港澳大湾区;共封装光学(CPO);海峡两岸;独角兽概念;深股通;融资融券,300303.SZ
20,17,600171,汽车芯片;MCU芯片;第三代半导体;存储芯片;无线耳机;芯片概念;汽车电子;无线充电;共封装光学(CPO);智能家居;物联网;低空经济;充电桩;长三角一体化;智能电网;锂电池概念;央企国企改革;国企改革;沪股通;融资融券,600171.SH
13,17,605058,PCB概念;汽车电子;5G;毫米波雷达;智能家居;数据中心;新能源汽车;智能物流;东数西算(算力);工业互联网;商业航天;储能;一带一路,605058.SH
21,33,300319,深圳国企改革;AI眼镜;汽车电子;5G;小米概念;消费电子概念;智能穿戴;无人机;芯片概念;英伟达概念;比亚迪概念;充电桩;华为概念;新能源汽车;粤港澳大湾区;人形机器人;东数西算(算力);储能;国企改革;融资融券;深股通,300319.SZ
24,17,600288,机器视觉;机器人概念;无人机;专精特新;量子科技;华为手机;芯片概念;华为概念;6G概念;太赫兹;人工智能;元宇宙;数据要素;宁德时代概念;京津冀一体化;腾讯概念;智能医疗;AIGC概念;眼科医疗;虚拟数字人;Sora概念(文生视频);期货概念;融资融券;沪股通,600288.SH
14,17,688334,柔性直流输电;特高压;智能电网;超导概念;充电桩;核电;固态电池;无人机;一带一路;央企国企改革;西部大开发;国企改革;沪股通;融资融券,688334.SH
18,17,688079,光刻机;先进封装;芯片概念;第三代半导体;消费电子概念;MicroLED概念;富士康概念;传感器;专精特新;苹果概念;AI眼镜;智能穿戴;MR(混合现实);5G;华为概念;无人机;虚拟现实;融资融券,688079.SH
25,17,688003,第三代半导体;先进封装;光伏概念;苹果概念;英伟达概念;PCB概念;消费电子概念;芯片概念;高端装备;低空经济;专精特新;新能源汽车;DeepSeek概念;机器人概念;机器视觉;人工智能;车联网(车路协同);无人驾驶;智能物流;小米概念;新型工业化;人形机器人;百度概念;沪股通;融资融券,688003.SH
11,33,300661,汽车芯片;消费电子概念;芯片概念;无线耳机;OLED;传感器;专精特新;人工智能;锂电池概念;融资融券;深股通,300661.SZ
7,33,001332,可控核聚变;海工装备;核电;光热发电;光伏概念;天然气;深股通,001332.SZ
5,33,301176,PCB概念;MiniLED;汽车电子;锂电池概念;融资融券,301176.SZ
22,33,002993,无线充电;光伏概念;苹果概念;第三代半导体;AI眼镜;小米概念;消费电子概念;新能源汽车;储能;汽车电子;AI PC;机器人概念;专精特新;充电桩;华为概念;数据中心;一带一路;露营经济;跨境电商;广东自贸区;网红经济;深股通,002993.SZ
15,33,002430,可控核聚变;商业航天;高压氧舱;高端装备;氢能源;储能;芯片概念;一带一路;天然气;回购增持再贷款概念;国企改革;存储芯片;煤化工概念;深股通;融资融券,002430.SZ
6,17,603179,特斯拉概念;新能源汽车;机器人概念;比亚迪概念;沪股通;融资融券,603179.SH
8,22,603813,数字经济;冷链物流;ST板块;统一大市场;智能物流;粤港澳大湾区;氢能源;燃料电池,603813.SH
12,17,688720,光刻胶;中芯国际概念;国家大基金持股;存储芯片;先进封装;OLED;PCB概念;芯片概念;专精特新;2025年报预增;回购增持再贷款概念;融资融券,688720.SH
7,151,920086,华为汽车;新能源汽车;比亚迪概念;华为概念;专精特新;新股与次新股;融资融券,920086.BJ
10,33,002676,国企改革;工业互联网;光伏概念;智能家居;机器人概念;新能源汽车;比亚迪概念;汽车电子;金属回收;深股通,002676.SZ
18,17,603051,TOPCON电池;BC电池;HJT电池;钙钛矿电池;POE胶膜;光伏概念;固态电池;柔性屏(折叠屏);锂电池概念;OLED;比亚迪概念;商业航天;氢能源;传感器;智能穿戴;水利;人形机器人;融资融券,603051.SH
7,17,600689,物业管理;创投;安防;人民币贬值受益;国企改革;独角兽概念;股权转让(并购重组),600689.SH
12,33,000850,冷链物流;小金属概念;国企改革;金属铜;参股银行;参股保险;金属铅;金属锌;创投;参股券商;数字经济;融资融券,000850.SZ
19,17,603666,脑机接口;ChatGPT概念;多模态AI;AIGC概念;人工智能;传感器;医疗器械概念;机器视觉;腾讯概念;新型工业化;华为概念;机器人概念;人形机器人;低空经济;无人机;专精特新;智能电网;充电桩;沪股通,603666.SH
9,33,300076,智慧城市;安防;虚拟现实;MicroLED概念;国企改革;MiniLED;专精特新;智能电网;OLED,300076.SZ
12,33,301286,成飞概念;军民融合;军工;芯片概念;雅下水电概念;华为概念;西部大开发;宁德时代概念;2025年报预增;医疗器械概念;深股通;融资融券,301286.SZ
11,33,000536,福建自贸区;海峡两岸;国企改革;MiniLED;华为概念;新能源汽车;华为手机;OLED;消费电子概念;深股通;融资融券,000536.SZ
20,17,605358,中芯国际概念;存储芯片;第三代半导体;汽车芯片;芯片概念;共封装光学(CPO);硅能源;商业航天;卫星导航;汽车电子;比亚迪概念;光伏概念;无人驾驶;专精特新;5G;人形机器人;机器人概念;充电桩;融资融券;沪股通,605358.SH
5,151,920753,京津冀一体化;融资融券;国企改革;创投;食品安全,920753.BJ
15,33,003021,减速器;人形机器人;华为汽车;新型工业化;新能源汽车;比亚迪概念;机器人概念;小米概念;MR(混合现实);5G;充电桩;华为概念;医疗器械概念;融资融券;深股通,003021.SZ
11,33,300565,5G;智慧灯杆;数字孪生;光纤概念;物联网;数据中心;粤港澳大湾区;太赫兹;液冷服务器;储能;锂电池概念,300565.SZ
8,33,300429,光刻胶;先进封装;芯片概念;专精特新;PCB概念;创投;深股通;融资融券,300429.SZ
8,151,920985,石墨电极;融资融券;光伏概念;TOPCON电池;氢能源;HJT电池;储能;换电概念,920985.BJ
19,33,300073,钠离子电池;固态电池;宁德时代概念;动力电池回收;锂电池概念;金属钴;特斯拉概念;比亚迪概念;储能;新能源汽车;小金属概念;飞行汽车(eVTOL);无人机;高端装备;低空经济;国企改革;央企国企改革;深股通;融资融券,300073.SZ
9,151,920139,上海自贸区;融资融券;芯片概念;中芯国际概念;汽车芯片;MCU芯片;存储芯片;先进封装;专精特新,920139.BJ
15,33,300283,PCB概念;智能电网;锂电池概念;储能;固态电池;消费电子概念;数据中心;专精特新;芯片概念;比亚迪概念;第三代半导体;新能源汽车;光伏建筑一体化;工业母机;医疗器械概念,300283.SZ
7,151,920101,光伏概念;专精特新;高铁;中俄贸易概念;水利;新股与次新股;融资融券,920101.BJ
21,33,300482,芬太尼;猴痘概念;流感;肝炎概念;幽门螺杆菌概念;基因测序;辅助生殖;医药电商;宠物经济;工业大麻;三胎概念;医疗器械概念;智能医疗;食品安全;腾讯概念;DeepSeek概念;粤港澳大湾区;人工智能;AI应用;深股通;融资融券,300482.SZ
16,33,002861,无线耳机;富士康概念;AI眼镜;苹果概念;消费电子概念;智能音箱;无线充电;智能穿戴;小米概念;虚拟现实;星闪概念;元宇宙;比亚迪概念;人民币贬值受益;人工智能;医疗器械概念,002861.SZ
13,33,300398,光刻胶;中芯国际概念;存储芯片;OLED;先进封装;第三代半导体;芯片概念;电子纸;光纤概念;光伏概念;新能源汽车;深股通;融资融券,300398.SZ
14,17,600789,流感;肝炎概念;仿制药一致性评价;毛发医疗;创新药;阿尔茨海默概念;合成生物;宠物经济;消毒剂;国企改革;工业互联网;DeepSeek概念;融资融券;沪股通,600789.SH
4,17,603657,小米概念;机器人概念;家用电器;专精特新,603657.SH
10,17,600889,光刻机;人形机器人;参股券商;工业母机;机器人概念;风电;国企改革;商业航天;沪股通;股权转让(并购重组),600889.SH
9,17,688729,中芯国际概念;存储芯片;科创次新股;芯片概念;注册制次新股;高端装备;国企改革;新股与次新股;融资融券,688729.SH
6,33,300401,专精特新;合成生物;维生素;仿制药一致性评价;融资融券;深股通,300401.SZ
8,33,301297,光刻机;中芯国际概念;OLED;芯片概念;富士康概念;股权转让(并购重组);深股通;融资融券,301297.SZ
