code,股票代码,所属概念,market_code,所属概念数量
601226,601226.SH,光伏概念;超超临界发电;风电;氢能源;海工装备;高端装备;储能;核电;燃料电池;回购增持再贷款概念;一带一路;央企国企改革;国企改革;京津冀一体化;机器人概念;DeepSeek概念;沪股通;融资融券,17,18
688691,688691.SH,存储芯片;汽车芯片;MCU芯片;芯片概念;中芯国际概念;5G;小米概念;专精特新;卫星导航;上海自贸区;沪股通;融资融券,17,12
300005,300005.SZ,商业航天;MiniLED;足球概念;露营经济;京津冀一体化;体育产业;芯片概念;机器人概念;消费电子概念;跨境电商;柔性屏(折叠屏);OLED;智能穿戴;冰雪产业;三胎概念;汽车芯片;融资融券;MCU芯片;深股通,33,19
600302,600302.SH,国企改革;西部大开发;机器人概念;物联网;人脸识别,17,5
300650,300650.SZ,存储芯片;MiniLED;无线耳机;芯片概念;汽车电子;传感器;5G;海峡两岸;小米概念;智慧灯杆;物联网;比亚迪概念;华为概念;机器人概念;智慧城市;人民币贬值受益;元宇宙,33,17
300136,300136.SZ,商业航天;卫星导航;6G概念;无人机;WiFi 6;低空经济;毫米波雷达;同花顺果指数;柔性屏(折叠屏);车联网(车路协同);无线充电;5G;智能音箱;华为概念;虚拟现实;物联网;智能穿戴;AI眼镜;机器人概念;富士康概念;特斯拉概念;无线耳机;消费电子概念;汽车电子;苹果概念;粤港澳大湾区;海峡两岸;一带一路;人民币贬值受益;回购增持再贷款概念;深股通;融资融券,33,32
300719,300719.SZ,成飞概念;大飞机;军民融合;军工信息化;商业航天;军工;碳纤维;无人机;低空经济;飞行汽车(eVTOL);高端装备;京津冀一体化;信创;虚拟现实;专精特新,33,15
300770,300770.SZ,知识产权保护;虚拟数字人;短剧游戏;文化传媒概念;NFT概念;在线教育;快手概念;抖音概念(字节概念);腾讯概念;元宇宙;电子竞技;网络安全;云游戏;IP经济(谷子经济);人工智能;虚拟现实;华为概念;华为海思概念股;小米概念;国企改革;高股息精选;深股通;融资融券,33,23
300967,300967.SZ,养鸡;乡村振兴;西部大开发;绿色电力;2025年报预增;融资融券,33,6
688270,688270.SH,商业航天;卫星导航;军工信息化;6G概念;军民融合;军工;无人机;芯片概念;2025年报预增;沪股通;融资融券,17,11
920471,920471.BJ,基因测序;NMN概念;环氧丙烷;融资融券;合成生物;京津冀一体化;可降解塑料,151,7
300456,300456.SZ,太赫兹;光刻机;6G概念;共封装光学(CPO);华为海思概念股;5G;卫星导航;时空大数据;国家大基金持股;先进封装;百度概念;东数西算(算力);芯片概念;独角兽概念;数据中心;汽车电子;华为概念;消费电子概念;无人驾驶;第三代半导体;无人机;传感器;物联网;新型工业化;人民币贬值受益;京津冀一体化;创投;融资融券;深股通,33,29
300776,300776.SZ,BC电池;TOPCON电池;钙钛矿电池;HJT电池;第三代半导体;MicroLED概念;光伏概念;芯片概念;先进封装;OLED;MiniLED;消费电子概念;PCB概念;融资融券;深股通,33,15
688387,688387.SH,卫星导航;商业航天;6G概念;网络安全;低空经济;车联网(车路协同);人工智能;DeepSeek概念;东数西算(算力);机器视觉;物联网;工业互联网;5G;专精特新;芯片概念;AI应用;央企国企改革;国企改革;沪股通;融资融券,17,20
002851,002851.SZ,超级电容;第三代半导体;英伟达概念;芯片概念;中国AI 50;高压快充;光伏概念;数据中心;小米概念;新能源汽车;储能;智能电网;高端装备;充电桩;风电;新型工业化;机器人概念;高铁;一带一路;家用电器;智能家居;车联网(车路协同);医疗器械概念;融资融券;深股通,33,25
301662,301662.SZ,固态电池;钠离子电池;宁德时代概念;动力电池回收;锂电池概念;注册制次新股;比亚迪概念;粤港澳大湾区;深股通;新股与次新股;融资融券,33,11
605577,605577.SH,文化传媒概念;IP经济(谷子经济);在线教育;黑龙江自贸区;国企改革;一带一路;沪股通,17,7
300049,300049.SZ,AI应用;家庭医生;智能医疗;医疗器械概念;医药电商;肝炎概念;三胎概念;人民币贬值受益;西部大开发;参股保险;深股通;融资融券,33,12
002607,002607.SZ,AI应用;AIGC概念;职业教育;在线教育;虚拟数字人;百度概念;DeepSeek概念;阿里巴巴概念;人工智能;旅游概念;乡村振兴;超级品牌;融资融券;深股通,33,14
300300,300300.SZ,海峡两岸;家庭医生;文化传媒概念;智慧城市;数字经济;创投;独角兽概念;人工智能;国企改革;智能医疗;东数西算(算力);医疗器械概念;充电桩;数据中心;2025年报预增;摘帽,33,16
001221,001221.SZ,注册制次新股;粤港澳大湾区;跨境电商;深股通;新股与次新股;融资融券,33,6
002792,002792.SZ,商业航天;卫星导航;6G概念;WiFi 6;低空经济;数字乡村;毫米波雷达;人工智能;F5G概念;虚拟电厂;华为概念;换电概念;5G;铜缆高速连接;无人驾驶;一带一路;中俄贸易概念;储能;粤港澳大湾区;乡村振兴;汽车电子;消费电子概念;华为汽车;共封装光学(CPO);深股通;融资融券,33,26
605056,605056.SH,特高压;抽水蓄能;风电;储能;高端装备;核电;职业教育;机器人概念;人工智能;无人机;军工;低空经济;沪股通,17,13
000558,000558.SZ,冰雪产业;旅游概念;体育产业;文化传媒概念;电子竞技;短剧游戏;创投;PPP概念;租售同权;国企改革;西部大开发;深股通;融资融券,33,13
688610,688610.SH,光伏概念;芯片概念;MiniLED;2025年报预增;AI眼镜;机器人概念;PCB概念;锂电池概念;机器视觉;基因测序;融资融券,17,11
300683,300683.SZ,CRO概念;细胞免疫治疗;重组蛋白;创新药;仿制药一致性评价;眼科医疗;股权转让(并购重组),33,7
301338,301338.SZ,先进封装;共封装光学(CPO);第三代半导体;富士康概念;PCB概念;苹果概念;MiniLED;华为手机;工业母机;汽车芯片;消费电子概念;芯片概念;比亚迪概念;小米概念;新型工业化;锂电池概念;高端装备;专精特新;机器视觉;2025年报预增;工业互联网;华为概念;军工;深股通;融资融券,33,25
000665,000665.SZ,数字乡村;数据确权;短剧游戏;文化传媒概念;智慧政务;在线教育;国资云;算力租赁;智慧城市;元宇宙;腾讯概念;AI智能体;数据要素;云计算;人工智能;物业管理;虚拟现实;华为概念;数据中心;国企改革;5G;深股通;融资融券,33,23
688785,688785.SH,科创次新股;中芯国际概念;芯片概念;注册制次新股;新股与次新股;融资融券,17,6
603099,603099.SH,冰雪产业;旅游概念;网约车;特色小镇;体育产业;国企改革;融资融券;沪股通,17,8
300209,300209.SZ,人民币贬值受益;跨境电商;物联网;柔性屏(折叠屏);深股通;摘帽,33,6
600640,600640.SH,Sora概念(文生视频);短剧游戏;虚拟数字人;AIGC概念;多模态AI;NFT概念;智谱AI;AI智能体;抖音概念(字节概念);文化传媒概念;在线教育;手机游戏;云计算;元宇宙;空间计算;阿里巴巴概念;云游戏;人工智能;DeepSeek概念;数字经济;IP经济(谷子经济);虚拟现实;数字孪生;华为概念;旅游概念;创投;机器人概念;AI眼镜;央企国企改革;国企改革;AI应用;融资融券;沪股通,17,33
688807,688807.SH,科创次新股;共封装光学(CPO);汽车芯片;MCU芯片;芯片概念;5G;注册制次新股;数据中心;海峡两岸;新股与次新股;融资融券,17,11
300640,300640.SZ,福建自贸区;海峡两岸;IP经济(谷子经济);跨境电商;三胎概念;宠物经济;智能家居;中俄贸易概念;家用电器;智能穿戴;人民币贬值受益;储能;新能源汽车,33,13
002514,002514.SZ,医疗废物处理;污水处理;碳中和;换电概念;一带一路;养老概念;充电桩;光伏概念;机器人概念;新能源汽车;高端装备;工业母机;华为数字能源;储能;钙钛矿电池;HJT电池;高压快充;芯片概念;智能电网;TOPCON电池;华为概念;人形机器人;深股通,33,23
688205,688205.SH,F5G概念;共封装光学(CPO);5G;芯片概念;数据中心;东数西算(算力);专精特新;沪股通;融资融券,17,9
300244,300244.SZ,DRG/DIP;AIGC概念;ChatGPT概念;多模态AI;AI智能体;AI应用;智能医疗;数据要素;阿里巴巴概念;职业教育;人工智能;DeepSeek概念;CRO概念;细胞免疫治疗;基因测序;阿尔茨海默概念;养老概念;辅助生殖;华为概念;猴痘概念;医疗器械概念;三胎概念;肝炎概念;共同富裕示范区;冷链物流;深股通;融资融券,33,27
002712,002712.SZ,小红书概念;短剧游戏;快手概念;虚拟数字人;AIGC概念;文化传媒概念;智谱AI;抖音概念(字节概念);知识产权保护;网络游戏;腾讯概念;网红经济;百度概念;阿里巴巴概念;IP经济(谷子经济);人工智能;旅游概念;华为概念;创投;AI应用;国企改革;小米概念;苹果概念,33,23
688251,688251.SH,人形机器人;新型工业化;无人驾驶;比亚迪概念;新能源汽车;机器人概念;智能物流;物联网;专精特新;数字孪生;人工智能;融资融券,17,12
688282,688282.SH,商业航天;卫星导航;军民融合;军工;无人机;无人驾驶;专精特新;融资融券;摘帽,17,9
605136,605136.SH,拼多多概念;抖音概念(字节概念);网红经济;跨境电商;三胎概念;创投;乡村振兴,17,7
300058,300058.SZ,小红书概念;快手概念;智谱AI;短剧游戏;Web3.0;AIGC概念;ChatGPT概念;虚拟数字人;抖音概念(字节概念);AI智能体;NFT概念;文化传媒概念;在线教育;百度概念;阿里巴巴概念;元宇宙;腾讯概念;网红经济;职业教育;人工智能;DeepSeek概念;虚拟现实;华为概念;AI应用;跨境电商;创投;深股通;融资融券,33,28
688513,688513.SH,创新药;仿制药一致性评价;西部大开发;智能医疗;沪股通;融资融券,17,6
600477,600477.SH,钙钛矿电池;HJT电池;建筑节能;光伏建筑一体化;雄安新区;装配式建筑;工业互联网;一带一路;储能;沪股通;融资融券,17,11
301213,301213.SZ,军工信息化;商业航天;卫星导航;军民融合;航空发动机;军工;Web3.0;无人机;低空经济;东数西算(算力);信创;电子身份证;虚拟现实;人工智能;高端装备;数字孪生;区块链;物联网;第三代半导体;机器视觉;专精特新;机器人概念;传感器;西部大开发;AI应用;融资融券,33,26
301312,301312.SZ,新型烟草(电子烟);共封装光学(CPO);苹果概念;AI PC;MiniLED;MicroLED概念;MR(混合现实);新型工业化;数据中心;消费电子概念;华为海思概念股;比亚迪概念;专精特新;机器视觉;粤港澳大湾区;芯片概念;AI眼镜;汽车电子;高端装备;华为概念;机器人概念;空间计算;虚拟现实;元宇宙;深股通;融资融券,33,26
920018,920018.BJ,柔性直流输电;水利;数字经济;特高压;新能源汽车;新股与次新股;融资融券,151,7
688530,688530.SH,HJT电池;钙钛矿电池;PET铜箔;光伏概念;专精特新;芯片概念;融资融券,17,7
603179,603179.SH,特斯拉概念;新能源汽车;比亚迪概念;机器人概念;沪股通;融资融券,17,6
300672,300672.SZ,存储芯片;汽车芯片;国家大基金持股;星闪概念;智能座舱;芯片概念;WiFi 6;卫星导航;无人驾驶;机器视觉;车联网(车路协同);专精特新;机器人概念;虚拟现实;物联网;东数西算(算力);鸿蒙概念;人工智能;深股通;股权转让(并购重组);融资融券,33,21
920185,920185.BJ,储能;锂电池概念;融资融券;石墨电极;一带一路;比亚迪概念;固态电池;宁德时代概念;钠离子电池;石墨烯;燃料电池,151,11
301102,301102.SZ,小红书概念;文化传媒概念;AIGC概念;抖音概念(字节概念);数据要素;腾讯概念;数字经济;华为概念;融资融券,33,9
003035,003035.SZ,智能电网;虚拟电厂;风电;绿色电力;光伏概念;华为数字能源;建筑节能;固废处理;碳中和;2025三季报预增;央企国企改革;国企改革;乡村振兴;融资融券;深股通,33,15
002342,002342.SZ,商业航天;海工装备;军工;京津冀一体化;雄安新区;水利;核电;一带一路;高端装备;光伏概念;抽水蓄能;风电;白酒概念;深股通;融资融券,33,15
688233,688233.SH,存储芯片;芯片概念;2025年报预增;专精特新;沪股通;融资融券,17,6
603686,603686.SH,海峡两岸;物业管理;PPP概念;动力电池回收;充电桩;垃圾分类;车联网(车路协同);生物质能发电;智慧城市;中俄贸易概念;无人驾驶;新能源汽车;锂电池概念;工业互联网;机器人概念;智慧政务;氢能源;固废处理;华为概念;人工智能;金属回收;沪股通;融资融券,17,23
301205,301205.SZ,共封装光学(CPO);芯片概念;5G;数据中心;人民币贬值受益;深股通;融资融券,33,7
688339,688339.SH,燃料电池;氢能源;专精特新;京津冀一体化;股权转让(并购重组);沪股通;融资融券,17,7
301256,301256.SZ,光刻胶;芯片概念;光伏概念;化肥;净水概念;专精特新;西部大开发;消毒剂;污水处理;深股通;融资融券,33,11
300102,300102.SZ,商业航天;卫星导航;军工;MicroLED概念;福建自贸区;光伏概念;第三代半导体;MiniLED;人脸识别;海峡两岸;共封装光学(CPO);芯片概念;消费电子概念;汽车电子;家用电器;智能家居;深股通,33,17
601900,601900.SH,文化传媒概念;在线教育;IP经济(谷子经济);人工智能;AI应用;国企改革;参股银行;沪股通;融资融券,17,9
300094,300094.SZ,预制菜;网红经济;乡村振兴;食品安全;冷链物流;融资融券,33,6
300010,300010.SZ,Sora概念(文生视频);智谱AI;AIGC概念;财税数字化;AI智能体;智慧政务;在线教育;信创;百度概念;腾讯概念;DeepSeek概念;人工智能;语音技术;京津冀一体化;托育服务;旅游概念;机器人概念;PPP概念;AI应用;融资融券;深股通,33,21
301428,301428.SZ,快手概念;抖音概念(字节概念);多模态AI;云计算;AIGC概念;腾讯概念;数据安全;AI智能体;网络安全;数据确权;数据要素;鸿蒙概念;DeepSeek概念;移动支付;人工智能;数字经济;数字货币;智慧城市;ETC;车联网(车路协同);华为概念;物联网;互联网金融;网约车;宠物经济;乡村振兴;无人驾驶;西部大开发;AI应用;新能源汽车;新疆振兴;融资融券,33,32
300242,300242.SZ,文化传媒概念;互联网保险;抖音概念(字节概念);网络游戏;百度概念;参股保险;华为概念;粤港澳大湾区;小米概念,33,9
002921,002921.SZ,光热发电;光伏概念;燃料电池;氢能源;减速器;新能源汽车;农机;机器人概念;人民币贬值受益;乡村振兴,33,10
688048,688048.SH,共封装光学(CPO);光纤概念;第三代半导体;可控核聚变;汽车芯片;芯片概念;数据中心;商业航天;专精特新;华为概念;无人驾驶;医美概念;沪股通;融资融券,17,14
